"UID","Title","PublicationDate"
"14675627","n terminal domain of apj a cns based coreceptor for hiv 1 is essential for its receptor function and coreceptor activity","2003 Dec 5"
"14675356","coincidental detection of t cell rich b cell lymphoma in the para aortic lymph nodes of a woman undergoing lymph node dissection for cervical cancer a case report","2003 Sep-Oct"
"14675327","gestational trophoblastic syndrome and human immunodeficiency virus hiv infection a retrospective analysis","2003 Nov-Dec"
"14675282","histological characterization of regression in acquired immunodeficiency syndrome related kaposi s sarcoma","2004 Jan"
"14675048","down regulation of na transporters and aqp2 is responsible for acyclovir induced polyuria and hypophosphatemia","2004 Jan"
"14674896","detection and typing of human papillomavirus in cutaneous warts of patients infected with human immunodeficiency virus type 1","2003 Dec"
"14674368","drug resistance guide being pondered by cdc as hiv drug resistance rises surveillance needed","2003 Nov"
"14674365","bush administration backs out of global aids funding international aids goals are unmet report says","2003 Nov"
"14674364","are former soviet nations plodding down wrong path experts lack optimism for the region","2003 Nov"
"14674363","multiple barriers prevent minorities early treatment aids stigma lack of transportation top list","2003 Nov"
"14674361","community groups push for a greater role in stemming epidemic barriers including lack of funding still exist","2003 Nov"
"14674213","chlamydia trachomatis in symptomatic and asymptomatic men detection in urine by enzyme immunoassay","2000 Mar"
"14674206","community based study of hiv in women in rural gutu district zimbabwe 1992 to 1993","2000 Feb"
"14674067","sequence analysis of the jc virus transcriptional control region detected in urine from hiv positive patients","2003 Nov-Dec"
"14673761","enfuvirtide t 20 cross reactive glycoprotein 41 antibody does not impair the efficacy or safety of enfuvirtide","2003 Dec 15"
"14673760","increased human immunodeficiency virus loads in active methamphetamine users are explained by reduced effectiveness of antiretroviral therapy","2003 Dec 15"
"14673759","reconstitution of hepatitis b virus hbv specific t cell responses with treatment of human immunodeficiency virus hbv coinfection","2003 Dec 15"
"14673758","granulocyte macrophage colony stimulating factor induces modest increases in plasma human immunodeficiency virus hiv type 1 rna levels and cd4 lymphocyte counts in patients with uncontrolled hiv infection","2003 Dec 15"
"14673251","delusions of parasitiosis a case with a review of its course and treatment","2003 Nov-Dec"
"14672928","vif overcomes the innate antiviral activity of apobec3g by promoting its degradation in the ubiquitin proteasome pathway","2004 Feb 27"
"14672697","anti hiv 1 activity and mode of action of mirror image oligodeoxynucleotide analogue of zintevir","2004 Jan 2"
"14672593","coercive sex in rural uganda prevalence and associated risk factors","2004 Feb"
"14672335","identification of cd4 independent hiv receptors on spermatozoa","2003 Oct"
"14672080","launch of aids fund for red cross staff","2003 Dec 6"
"14672074","aids campaign signals new who priorities and approach lee promises to focus on real targets and improving who s effectiveness","2003 Dec 6"
"14672072","back to basics making hiv testing routine","2003 Aug"
"14672058","women men and microbicides","2003 Sep"
"14672057","anatomy of an accident lessons learned after a needlestick","2003 Fall"
"14672055","new guidelines clinicians should incorporate hiv prevention into ongoing care of patients","2003 Fall"
"14672052","talking about hiv prevention without demonizing sex","2003 May"
"14671970","colonic spirochetosis in children and adults","2003 Dec"
"14671817","hiv positive patient with pancytopenia and massive splenomegaly","2003 Aug"
"14671506","issues in diagnostic testing and monitoring in hiv viral hepatitis co infection","2003 Nov"
"14671134","intrapatient alterations in the human immunodeficiency virus type 1 gp120 v1v2 and v3 regions differentially modulate coreceptor usage virus inhibition by cc cxc chemokines soluble cd4 and the b12 and 2g12 monoclonal antibodies","2004 Jan"
"14671096","single injection of recombinant measles virus vaccines expressing human immunodeficiency virus hiv type 1 clade b envelope glycoproteins induces neutralizing antibodies and cellular immune responses to hiv","2004 Jan"
"14670872","seven international companies join global fund","2003 Dec 13"
"14670592","interaction of sulfonated anionic porphyrins with hiv glycoprotein gp120 photodamages revealed by inhibition of antibody binding to v3 and c5 domains","2004 Jan"
"14670589","novel approach to develop anti hiv drugs adapting non nucleoside anticancer chemotherapeutics","2004 Jan"
"14670588","potent antiviral activity of amprenavir in primary macrophages infected by human immunodeficiency virus","2004 Feb"
"14670587","genotypic resistance profile in treatment experienced hiv infected individuals after abacavir and efavirenz salvage regimen","2004 Feb"
"14670534","modelling the social dynamics of a sex industry its implications for spread of hiv aids","2004 Jan"
"14670320","binding of antibodies to human immunodeficiency virus type 1 hiv 1 infected lymphocytes elicited by vaccines and by natural infection","2004 Jan 2"
"14670254","imputation of the date of hiv seroconversion in cohorts of haemophiliacs","2003 Nov-Dec"
"14670238","bile duct obstruction due to non hodkin s lymphoma in patients with hiv infection","2003 Dec"
"14670169","medical treatment of women and adherence to hiv guidelines at an urban university staffed public clinic","2003 Nov"
"14670168","challenges of informed consent for rapid hiv testing in labor","2003 Nov"
"14670130","lentiviral vector mediated delivery of short hairpin rna results in persistent knockdown of gene expression in mouse brain","2003 Dec 10"
"14670091","multicentric castleman s disease and kaposi s sarcoma in a cyclosporin treated hiv 1 negative patient case report","2003 Dec 11"
"14669906","human immunodeficiency virus type 1 pharmacogenomics in clinical practice relevance of hiv 1 drug resistance testing part 2","2003"
"14669737","avoiding treatment anarchy","2003 Aug"
"14669731","new guidelines for avoiding heart disease by managing high cholesterol triglycerides or related problems in hiv","2003 Sep 12"
"14669730","treatment interruption study found poor result for highly treated highly resistant patients","2003 Sep 12"
"14669729","nevirapine reduced mother to child transmission better than azt at 70 times less the cost","2003 Sep 12"
"14668863","role of evolution in the emergence of infectious diseases","2003 Dec 11"
"14668456","comparison of four drug regimens and pairs of sequential three drug regimens as initial therapy for hiv 1 infection","2003 Dec 11"
"14668455","comparison of sequential three drug regimens as initial therapy for hiv 1 infection","2003 Dec 11"
"14667894","willingness of volunteer blood donors to be volunteer semen donors","2003 Dec"
"14667788","global epidemiology of paediatric tuberculosis","2004 Jan"
"14667787","aids in africa the impact of coinfections on the pathogenesis of hiv 1 infection","2004 Jan"
"14667536","viral growth assay to evaluate the replicative capacity of hiv 1 isolates","2004 Feb"
"14667535","simple semi rapid hiv 1 2 confirmatory immunoassay using magnetic particles","2004 Feb"
"14667534","quantitative detection of human immunodeficiency virus type 1 hiv 1 viral load by sybr green real time rt pcr technique in hiv 1 seropositive patients","2004 Feb"
"14667278","current status of liposomal anthracycline therapy in metastatic breast cancer","2003 Nov"
"14666922","risk hiv and std prevention","2003 Oct"
"14666919","new treatment available for aids cachexia","2003 Sep-Oct"
"14666917","leadership training program where do we go from here","2003 Sep-Oct"
"14666915","evolution of community outreach at asp","2003 Sep-Oct"
"14666911","clinton foundation gets big price reduction to 40 cents a day for three drug combination","2003 Oct 31"
"14666751","false positive hiv 1 p24 antigenemia with unusual pattern of neutralization","1999 Jan-Apr"
"14666726","beneficial effect of macrophage activating agent nk 4 on thai hiv infected patients","2003 Nov-Dec"
"14666658","camptothecin and 9 nitrocamptothecin 9nc as anti cancer anti hiv and cell differentiation agents development of resistance enhancement of 9nc induced activities and combination treatments in cell and animal models","2003 Sep-Oct"
"14666431","rdp 58 sangstat medical","2003 Dec"
"14666300","multiple causes of death related to tuberculosis in the state of s o paulo brazil 1998","2003 Dec"
"14666295","sputum induction review of literature and proposal for a protocol","2003 Sep 1"
"14666216","social distribution of aids in brazil according to labor market participation occupation and socioeconomic status of cases from 1987 to 1998","2003 Sep-Oct"
"14665494","cost and incidence of social comorbidities in low risk patients with community acquired pneumonia admitted to a public hospital","2003 Dec"
"14664654","enfuvirtide","2003"
"14664459","occupational exposures to human immunodeficiency virus hepatitis b virus and hepatitis c virus risk prevention and management","2003 Oct"
"14664365","preventing drowning through design the contribution of human factors","2003 Dec"
"14664250","gates foundation takes reality driven vision to the field","2003 Dec"
"14664248","clinton pledges cheap antiretrovirals","2003 Dec"
"14664246","mother to child hiv transmission in india","2003 Dec"
"14664220","estimates of hiv prevalence and incidence in canada 2002","2003 Dec 1"
"14664052","watching symptoms and illnesses through the eyes of multiple correspondence analysis a case study in toxicology","2003"
"14663867","structured treatment interruption for patients with human immunodeficiency virus infection","2003 Dec 4"
"14663136","prevalence of stds among prostitutes in czech border areas with germany in 1997 2001 assessed in project jana","2003 Dec"
"14663129","hiv and circumcision new factors to consider","2003 Dec"
"14663125","use of pcr in the diagnosis of early syphilis in the united kingdom","2003 Dec"
"14663123","high postpartum rates of sexually transmitted infections among teens pregnancy as a window of opportunity for prevention","2003 Dec"
"14663122","associations between internet sex seeking and sti associated risk behaviours among men who have sex with men","2003 Dec"
"14663120","epidemiology of recurrent genital herpes simplex virus types 1 and 2","2003 Dec"
"14663119","unusual presentation of early lymphogranuloma venereum in an hiv 1 infected patient effective treatment with 1 g azithromycin","2003 Dec"
"14663118","pilot study to evaluate the safety and feasibility of the administration of azt 3tc fixed dose combination to hiv infected pregnant women and their infants in rio de janeiro brazil","2003 Dec"
"14663117","hiv testing attitudes aids stigma and voluntary hiv counselling and testing in a black township in cape town south africa","2003 Dec"
"14663084","mitochondrial type iron sulfur cluster biosynthesis genes iscs and iscu in the apicomplexan cryptosporidium parvum","2003 Dec"
"14662955","improved outcomes associated with limiting identification of candida spp in respiratory secretions","2003 Dec"
"14662943","borna disease virus rna in immunocompromised patients in southwestern france","2003 Dec"
"14662810","should hiv discordant couples have access to assisted reproductive technologies","2003 Dec"
"14662809","physician as an accessory in the parental project of hiv positive people","2003 Dec"
"14662808","use of assisted reproductive technology to reduce the risk of transmission of hiv in discordant couples wishing to have their own children where the male partner is seropositive with an undetectable viral load","2003 Dec"
"14662394","evolving therapeutic paradigms for hiv and hcv","2003 Dec"
"14662279","use of a single global assessment to reduce missing data in a clinical trial with follow up at one year","2003 Dec"
"14662277","limiting loss to follow up in a multicenter randomized trial in orthopedic surgery","2003 Dec"
"14662174","hiv infection in children impact upon ent doctors","2003 Dec"
"14662061","infertility treatment for hiv positive couples far from immaculate conception","2003 Oct"
"14661940","stronger health systems for more effective hiv aids prevention and care","2003 Oct-Dec"
"14661938","district health systems in a neoliberal world a review of five key policy areas","2003 Oct-Dec"
"14661620","south africa approves plan for universal access to antiretrovirals government also pledges to upgrade health system via recruitment and training of many health care workers","2003 Nov 29"
"14661421","training of physicians to be in the field of hiv infection","2003 Sep-Oct"
"14660298","good clinical laboratory practice gclp the need for a hybrid of good laboratory practice and good clinical practice guidelines standards for medical testing laboratories conducting clinical trials in developing countries","2003 Apr-Jun"
"14660203","surveillance of discriminatory attitudes toward people living with hiv aids among the general public in hong kong from 1994 to 2000","2003 Dec 16"
"14660159","effects of illicit drug use on adherence to prescribed antiretroviral medication","2003 Oct-Dec"
"14660150","how do africans view the impact of hiv a report from a ugandan community","2004 Jan"
"14660146","measuring quality of life among hiv infected women using a culturally adapted questionnaire in rakai district uganda","2004 Jan"
"14660145","community sex education among adolescents in rural uganda utilizing indigenous institutions","2004 Jan"
"14660144","adolescent reproductive health and awareness of hiv among rural high school students north western ethiopia","2004 Jan"
"14660143","feasibility and acceptability of a specialist clinical service for hiv infected mineworkers in south africa","2004 Jan"
"14660142","integrating prevention of mother to child hiv transmission into antenatal care learning from the experiences of women in south africa","2004 Jan"
"14660141","hiv incidence and risk behaviours after voluntary hiv counselling and testing vct among adults aged 19 35 years living in peri urban communities around chiang mai city in northern thailand 1999","2004 Jan"
"14660140","assessing the impact of orphanhood on thai children affected by aids and their caregivers","2004 Jan"
"14659972","2 3 dideoxycytidine represses thymidine kinases 1 and 2 expression in t lymphoid cells","2004 Jan 2"
"14659896","broadly cross reactive hiv neutralizing human monoclonal antibody fab selected by sequential antigen panning of a phage display library","2003 Dec"
"14659751","improved breadth and potency of an hiv 1 neutralizing human single chain antibody by random mutagenesis and sequential antigen panning","2004 Jan 2"
"14659664","avascular necrosis of the femoral head in a hiv 1 infected patient receiving lopinavir ritonavir","2003 Dec"
"14659382","availability of acupuncture in the hospitals of a major academic medical center a pilot study","2003 Sep"
"14658845","sexually transmitted infections among prostitutes in bratislava slovakia","2003"
"14658837","passenger women changing gender relations in the tari basin","2002 Mar-Jun"
"14658835","sexually transmitted infections a medical anthropological study from the tari research unit 1990 1991","2002 Mar-Jun"
"14658443","new female birth control device","2003 Jul"
"14658350","structure of everyday self care decision making in chronic illness","2003 Dec"
"14658228","parasitoses and immunodepression","2000"
"14657873","cx3c chemokine fractalkine in allergic asthma and rhinitis","2003 Dec"
"14657797","quality of care and sexually transmitted infections algorithm acceptability in burkina faso","2003 Oct"
"14657765","htlv i in the general population of salvador brazil a city with african ethnic and sociodemographic characteristics","2003 Dec 15"
"14657764","epidemiologic and molecular characterization of human immunodeficiency virus type 1 in southern brazil","2003 Dec 15"
"14657763","performance characteristics of hiv 1 culture and hiv 1 dna and rna amplification assays for early diagnosis of perinatal hiv 1 infection","2003 Dec 15"
"14657761","human herpesvirus 8 infection among various population groups in southern israel","2003 Dec 15"
"14657758","safety and trough concentrations of nevirapine prophylaxis given daily twice weekly or weekly in breast feeding infants from birth to 6 months","2003 Dec 15"
"14657757","changes in cd4 t cell differentiation phenotype during structured treatment interruption in patients with chronic hiv 1 infection","2003 Dec 15"
"14657756","patterns of selective neuronal damage in methamphetamine user aids patients","2003 Dec 15"
"14657754","hiv 1 infection in a small animal human vaginal xenograft model","2003 Dec 15"
"14657438","structured treatment interruption for patients with human immunodeficiency virus infection","2003 Dec 4"
"14657211","induction of toll like receptor tolerance enhances rather than suppresses hiv 1 gene expression in transgenic mice","2004 Mar"
"14657091","long term virological outcome and resistance mutations at virological rebound in hiv infected adults on protease inhibitor sparing highly active antiretroviral therapy","2004 Jan"
"14657076","msjama human immunodeficiency virus and quarantine in cuba","2003 Dec 3"
"14657047","new initiatives highlight world aids day","2003 Dec 3"
"14656979","pyridoxal 5 phosphate as a novel weapon against autoimmunity and transplant rejection","2003 Dec"
"14656641","association of a pulmonary breast and cerebral tuberculosis","2003 Dec"
"14656616","projecting the cost effectiveness of adherence interventions in persons with human immunodeficiency virus infection","2003 Dec 1"
"14656467","evaluation of three rapid tests for detection of antibodies to hiv 1 non b subtypes","2004 Jan"
"14655794","at risk women who think that they have no chance of getting hiv self assessed perceived risks","2003"
"14655765","differential expression of the chemokine receptors cx3cr1 and ccr1 by microglia and macrophages in myelin oligodendrocyte glycoprotein induced experimental autoimmune encephalomyelitis","2003 Oct"
"14655663","global fund approves grants to fight hiv aids in russia","2003 Nov 22"
"14655661","south africa boosts funding for hiv aids","2003 Nov 22"
"14655660","aids vaccine fails in thai trial","2003 Nov 22"
"14655225","immunotactoid glomerulopathy in an hiv positive african american man","2003 Dec"
"14655025","proliferative myositis in a patient with aids","2004 Apr"
"14654885","quality of health care informatics foundations","2003"
"14654767","partner counseling and referral services to identify persons with undiagnosed hiv north carolina 2001","2003 Dec 5"
"14654615","addressing parents concerns do vaccines contain harmful preservatives adjuvants additives or residuals","2003 Dec"
"14654517","training outreach workers for aids prevention in rural india is it sustainable","2003 Dec"
"14654326","nevirapine to prevent mother to child transmission of hiv 1 among women of unknown serostatus","2003 Nov 29"
"14654325","serostatus based approach to hiv aids prevention and care in africa","2003 Nov 29"
"14653595","arthroplasty of the elbow in haemophilia","2003 Nov"
"14653442","acquired protein c and protein s deficiency in hiv infected patients","2003 Oct"
"14653126","a short term trial of didanosine stavudine and nevirapine combination therapy for human immunodeficiency virus infection","2003 Aug"
"14652969","cervical pregnancy in an hiv infected patient treated by uterine artery embolisation and methotrexate","2003 Oct"
"14652955","health carers cracking under hiv aids workload","2003 Oct"
"14652882","center for disease control cdc flow cytometry panel for human immunodeficiency virus infection allows recognition of infectious mononucleosis caused by epstein barr virus or cytomegalovirus","2003 Dec"
"14652864","use of incomplete post treatment data in the analysis of viral eradication studies","2003 Dec 15"
"14652777","treatment of early cut out of a lag screw using a trochanter supporting plate 11 consecutive patients with unstable intertrochanteric fractures","2004 Mar"
"14652340","healthy people 2010 and asian americans pacific islanders defining a baseline of information","2003 Dec"
"14652207","peter piot executive director of unaids interview by pam das","2003 Dec"
"14652204","breast milk and hiv 1 vector of transmission or vehicle of protection","2003 Dec"
"14652196","faith no more","2003 Dec"
"14652168","risk factors for lipodystrophy in the cisai cohort","2003 Nov"
"14651818","prevalence of hepatitis b virus infection and needs of vaccination in high risk populations","2003 Nov 22"
"14651422","reliability and validity of the sf 36 in hiv infected homeless and marginally housed individuals","2003 Dec"
"14651407","poor knowledge and low coverage of hepatitis b vaccination among injecting drug users in sydney","2003 Oct"
"14651404","injection of methadone syrup in new south wales patterns of use and increased harm after partial banning of injecting equipment","2003 Oct"
"14651372","exploring the relationship of conspiracy beliefs about hiv aids to sexual behaviors and attitudes among african american adults","2003 Nov"
"14651042","aids success of a change of mind","2003 Jul-Aug"
"14651009","antiviral agents reduce hiv transmission from mother to child current combination therapy results in best suppression of the virus","2003 Oct 30"
"14651005","both the fetus and the newborn infant can be protected against maternal hiv infection preventive measures have drastically reduced the number of cases in developed countries","2003 Oct 30"
"14650943","tuberculosis and hiv disease two decades of a dual epidemic","2003 Oct 31"
"14650942","from plagues of the past to epidemics of the present","2003 Oct 31"
"14648716","nadir b cell counts are significantly correlated with the risk of kaposi s sarcoma","2004 Jan 20"
"14648666","productive infection of dendritic cells by simian immunodeficiency virus in macaque intestinal tissues","2003 Dec"
"14648486","issues addressed by tuberculosis in france in 2003","2003 Nov"
"14648465","adherence to heroin dependence therapies and human immunodeficiency virus acquired immunodeficiency syndrome infection rates among drug abusers","2003 Dec 15"
"14648463","human immunodeficiency virus prevention and the potential of drug abuse treatment","2003 Dec 15"
"14648462","drug using women need comprehensive sexual risk reduction interventions","2003 Dec 15"
"14648461","health services research drug use and human immunodeficiency virus in the united states","2003 Dec 15"
"14648460","protecting oneself from human immunodeficiency virus are prevention messages being heard","2003 Dec 15"
"14648456","lessons from the history of the human immunodeficiency virus acquired immunodeficiency syndrome epidemic among spanish drug injectors","2003 Dec 15"
"14648455","trends in human immunodeficiency virus infection among drug users in a detoxification unit","2003 Dec 15"
"14648453","case management of human immunodeficiency virus infected injection drug users a case study in rio de janeiro brazil","2003 Dec 15"
"14648451","dynamics of the human immunodeficiency virus epidemics in the south of brazil increasing role of injection drug users","2003 Dec 15"
"14648449","drug use harm reduction and health policies in argentina obstacles and new perspectives","2003 Dec 15"
"14648447","vulnerable among the vulnerable drug users in situations of poverty and indigence in argentina","2003 Dec 15"
"14648444","bloodborne and sexually transmitted infections in drug users in a hospital in buenos aires argentina","2003 Dec 15"
"14648443","epidemiology of human immunodeficiency virus hiv acquired immunodeficiency syndrome in injection drug users in argentina high seroprevalence of hiv infection","2003 Dec 15"
"14648442","bloodborne and sexually transmitted infections in drug abusers in the united states latin america the caribbean and spain","2003 Dec 15"
"14647830","search of antimeasles antibodies in hiv infected children after basic immunization","2001 Nov-Dec"
"14647513","antiretroviral treatment for hiv infection in developing countries an attainable new paradigm","2003 Dec"
"14647384","angiotensin converting enzyme 2 is a functional receptor for the sars coronavirus","2003 Nov 27"
"14646639","sexually transmitted infection hiv laboratory testing in resource limited countries steps to improve use effective testing and to ensure diagnostic capacity","2003 Dec"
"14646632","treating asymptomatic sexually transmitted diseases at anonymous hiv counseling and testing sites","2003 Dec"
"14646631","outbreak of syphilis among men who have sex with men in houston texas","2003 Dec"
"14646380","viral rna and p24 antigen as markers of hiv disease and antiretroviral treatment success","2003 Nov"
"14646379","hiv aids in central africa pathogenesis immunological and medical issues","2003 Nov"
"14646370","matrix metalloproteinase 9 expression in renal biopsies of patients with hiv associated nephropathy","2003"
"14646293","study on incidence of needle stick injury and factors associated with this problem among medical students","2003 May"
"14645904","human immunodeficiency virus type 1 vif supports efficient primate lentivirus replication in rhesus monkey cells","2003 Dec"
"14645649","enfuvirtide for prophylaxis against hiv infection","2003 Nov 27"
"14645581","intravenous inoculation of replication deficient recombinant vaccinia virus dis expressing simian immunodeficiency virus gag controls highly pathogenic simian human immunodeficiency virus in monkeys","2003 Dec"
"14645565","barrier to autointegration factor baf binds p55 gag and matrix and is a host component of human immunodeficiency virus type 1 virions","2003 Dec"
"14644959","migrants should not be forced to have tb and hiv screening","2003 Nov 29"
"14644943","south africa introduces world s largest aids treatment plan","2003 Nov 29"
"14644942","global efforts to control aids are entirely inadequate","2003 Nov 29"
"14644787","emergency department blood or body fluid exposure evaluations and hiv postexposure prophylaxis usage","2003 Dec"
"14644469","human immunodeficiency virus type 1 transcription factor tat produces elevations in intracellular ca2 that require function of an n methyl d aspartate receptor polyamine sensitive site","2004 Jan 2"
"14644322","neuroprotection by bioactive components in medicinal and food plant extracts","2003 Nov"
"14644210","incidence and management of cataract after retinal detachment repair with silicone oil in immune compromised patients with cytomegalovirus retinitis","2003 Dec"
"14644156","identification of opioid regulated genes in human lymphocytic cells by differential display upregulation of kr ppel like factor 7 by morphine","2003 Dec 10"
"14643186","kinetic model of telomere shortening in infants and adults","2004 Jan 21"
"14643128","hiv associated adipose redistribution syndrome as a selective autonomic neuropathy","2003 Nov 22"
"14643119","effect of antiretroviral therapy on liver related mortality in patients with hiv and hepatitis c virus coinfection","2003 Nov 22"
"14643035","pregnancy outcomes in foreign born and us born women","2003 Dec"
"14642236","ventriculoencephalitis due to coinfection of cytomegalovirus and hhv 6 diagnosed in a living aids patients","2003 Nov 15"
"14641171","breaking the species barrier use of scid mouse human chimeras for the study of human infectious diseases","2003 Dec"
"14650680","relationship with health care provider and adherence to hiv medications","2003 Oct"
"14650031","tuberculosis epidemic has reached africa hiv infection accelerates the risk of being infected the bcg vaccine is not efficient enough","2003 Nov 6"
"14649770","potential nosocomial exposure to mycobacterium tuberculosis from a bronchoscope","2003 Nov"
"14649768","costs of implementing and maintaining a tuberculin skin test program in hospitals and health departments","2003 Nov"
"14649623","host factors may be more important than choice of antiretrovirals in the development of lipoatrophy","2003 Nov"
"14649619","uncircumcised men have high hiv risk","2003 Nov"
"14649591","women s decision making about the use of hormonal and nonhormonal remedies for the menopausal transition","2003 Nov-Dec"
"14649110","recent upsurge of tuberculosis in paediatric admissions at the university hospital of the west indies","2003 Sep"
"14648910","management of hiv patients","2003 Sep"
"14648464","effects of long term medically supervised drug free treatment and methadone maintenance treatment on drug users emergency department use and hospitalization","2003 Dec 15"
"14648307","frozen cancellous bone allografts positive cultures of implanted grafts in posterior fusions of the spine","2004 Mar"
"14646642","low incidence and prevalence of hepatitis c virus infection among sexually active non intravenous drug using adults san francisco 1997 2000","2003 Dec"
"14646640","correlates of recent unprotected anal sex among men having sex with men attending a large sex resort in the south","2003 Dec"
"14646633","seroprevalence of hiv among sexually transmitted infections clinic attenders voluntarily tested for hiv in barcelona 1998 2001","2003 Dec"
"14645713","natural killer cells in hiv 1 infection dichotomous effects of viremia on inhibitory and activating receptors and their functional correlates","2003 Dec 9"
"14645590","multispecific vaccine induced mucosal cytotoxic t lymphocytes reduce acute phase viral replication but fail in long term control of simian immunodeficiency virus sivmac239","2003 Dec"
"14645580","signals that dictate nuclear localization of human papillomavirus type 16 oncoprotein e6 in living cells","2003 Dec"
"14645571","human immunodeficiency virus type 1 fitness is a determining factor in viral rebound and set point in chronic infection","2003 Dec"
"14645561","macrophage tropic simian human immunodeficiency virus chimeras use cxcr4 not ccr5 for infections of rhesus macaque peripheral blood mononuclear cells and alveolar macrophages","2003 Dec"
"14645323","dyslipidaemia associated with antiretroviral therapy in hiv infected patients","2004 Jan"
"14645322","relationships among various nucleoside resistance conferring mutations in the reverse transcriptase of hiv 1","2004 Jan"
"14645320","thymidine analogue mutations in antiretroviral naive hiv 1 patients on triple therapy including either zidovudine or stavudine","2004 Jan"
"14644611","delayed viral replication and cd4 t cell depletion in the rectosigmoid mucosa of macaques during primary rectal siv infection","2003 Nov 25"
"14642251","health in the immigrant population prevalence of latent tuberculosis hepatitis b hepatitis c human immunodeficiency virus and syphilis infection","2003 Dec"
"14642195","management of antiretroviral therapy in neonates children and adolescents","2003 Dec"
"14642194","cardiovascular complications in patients with hiv infection","2003 Dec"
"14641851","use of formal and informal curative services in the management of paediatric fevers in four districts in kenya","2003 Dec"
"14641839","malaria parasitaemia in relation to hiv status and vitamin a supplementation among pre school children","2003 Dec"
"14641616","development and evaluation of a one tube seminested pcr assay for the detection and identification of penicillium marneffei","2003 Dec"
"14641523","c77g point mutation in cd45 exon 4 which is associated with the development of multiple sclerosis and increased susceptibility to hiv 1 infection is undetectable in japanese population","2003 Nov"
"14640507","mother to child transmission of human immunodeficiency virus type 1 in relation to the season in yaounde cameroon","2003 Oct"
"14640503","interactions between schistosoma haematobium and human immunodeficiency virus type 1 the effects of coinfection on treatment outcomes in rural zambia","2003 Oct"
"14640396","drug resistant hiv 1 in the semen of men receiving antiretroviral therapy with acute sexually transmitted infections","2003 Oct"
"14640393","once daily haart regimen containing indinavir ritonavir plus one or two nucleoside reverse transcriptase inhibitors pipo study","2003 Oct"
"14640388","drug resistance mutations during structured treatment interruptions","2003 Oct"
"14640387","effects of metformin or gemfibrozil on the lipodystrophy of hiv infected patients receiving protease inhibitors","2003 Oct"
"14640385","medium term survival morbidity and immunovirological evolution in hiv infected adults receiving antiretroviral therapy abidjan c te d ivoire","2003 Oct"
"14640384","total lymphocyte count as a possible surrogate of cd4 cell count to prioritize eligibility for antiretroviral therapy among hiv infected individuals in resource limited settings","2003 Oct"
"14640382","natural history models for hepatitis c related liver disease different disease progression parameters for different settings","2003 Oct"
"14640101","measures to intensifying the prevention and treatment of aids in china","2003 Oct"
"14639890","hiv associated neuropathies not a necessary consequence of hiv infection","2003 Nov"
"14639864","detection of human papillomaviruses and other agents causing sexually transmitted diseases with molecular diagnosis methods","2003"
"19960653","maximizing treatment outcome key considerations for antiretroviral experienced patients","2003 Dec"
"14639543","molecular epidemiology of rhodococcus equi of intermediate virulence isolated from patients with and without acquired immune deficiency syndrome in chiang mai thailand","2003 Dec 1"
"14639537","prevalence and magnitude of human immunodeficiency virus hiv type 1 specific lymphocyte responses in breast milk from hiv 1 seropositive women","2003 Dec 1"
"14639536","improved outcomes with earlier initiation of highly active antiretroviral therapy among human immunodeficiency virus infected patients who achieve durable virologic suppression longer follow up of an observational cohort study","2003 Dec 1"
"14639534","quantification of human t lymphotropic virus type i htlv i provirus load in a rural west african population no enhancement of human immunodeficiency virus type 2 pathogenesis but htlv i provirus load relates to mortality","2003 Dec 1"
"14639248","women and hiv aids","2003 Dec"
"14639081","hiv self care symptom management intervention for african american mothers","2003 Nov-Dec"
"14639050","clinical use of a simultaneous hplc assay for indinavir saquinavir ritonavir and nelfinavir in children and adults","2003 Dec"
"14639025","percutaneous cardiopulmonary support aids resuscitation from sustained ventricular tachycardia","2003 Dec"
"14638961","two phases of hiv rna decay in csf during initial days of multidrug therapy","2003 Nov 25"
"14638486","etha inha and katg loci of ethionamide resistant clinical mycobacterium tuberculosis isolates","2003 Dec"
"14638410","combined antiviral options for the treatment of chronic hepatitis c","2003 Oct"
"14638394","structure activity relationship of neomycin paromomycin and neamine arginine conjugates targeting hiv 1 gp120 cxcr4 binding step","2003 Nov"
"14637287","re placing health and health care mapping the competing discourses and practices of traditional and modern thai medicine","2004 Mar"
"14636984","bacteremia in adults admitted to the department of medicine of bangui community hospital central african republic","2003 Dec"
"14636969","escalating morphine exposures followed by withdrawal in feline immunodeficiency virus infected cats a model for hiv infection in chronic opiate abusers","2003 Nov 24"
"14636480","evaluation of techniques for the diagnosis of strongyloides stercoralis in human immunodeficiency virus hiv positive and hiv negative individuals in the city of itaja brazil","2003 Dec"
"14636479","human herpesvirus 8 hhv 8 antibodies in women from s o paulo brazil association with behavioral factors and kaposi s sarcoma","2003 Dec"
"14636203","incidence determinants of gonorrhea chlamydial genital infection syphilis and chancroid in attendees at a sexually transmitted disease clinic in athens greece","2003 Nov"
"14636077","metabolic complications associated with hiv protease inhibitor therapy","2003"
"14635751","surgical treatment of intracranial hypertension in encephalic cryptococcosis","2003 Oct"
"14635631","providing reproductive care to hiv 1 serodiscordant couples final thoughts","2003 Spring"
"14635629","testing therapies less effective than the best current standard ethical beliefs in an international sample of researchers","2003 Spring"
"14635620","endobronchial findings of fibrosing mediastinitis","2003 Nov"
"14635543","aids survivor sketches treatment pitfalls","2003 Sep"
