"UID","Title","PublicationDate"
"7945762","pooling academic resources for public health","1994"
"7942191","brain biopsy in aids diagnostic value and consequence","1994"
"7941979","early pathological changes in progressive multifocal leukoencephalopathy a report of two asymptomatic cases occurring prior to the aids epidemic","1994"
"7941771","characteristics of users of syringe vending machines in berlin","1994"
"7941670","comparison of four different methods for respiratory determination of the anaerobic threshold in normal people and heart and lung patients","1994"
"7941604","pulmonary manifestations of tuberculosis in childhood","1994"
"7941601","microbiological diagnosis of tuberculosis","1994"
"7941600","current status of tuberculosis in vienna","1994"
"7941007","incidence and clinical manifestations of hiv 1 infection in multitransfused thalassaemic indian children","1994"
"7940643","vitamin e supplementation at various levels alters cytokine production by thymocytes during retrovirus infection causing murine aids","1994"
"7940381","the acquired immunodeficiency syndrome and the occupational aspects of medicine","1994"
"7937019","norwegian infection control in modern europe","1994"
"7935590","fluconazole resistant oral candidosis in a repeatedly treated female aids patient","1994 Jan-Feb"
"7934779","trends in the hiv aids epidemic in benin 1990 1993","1994"
"7934771","ten facts about aids in africa a presentation by k m de cock of project retroci","1994"
"7932350","dentists and aids a survey of knowledge attitudes and behavior in italy","1994 Summer"
"7931923","aids and intravenous drug use a growing menace","1994"
"7927059","microsporidiosis in hiv positive patients current methods for diagnosis using biopsy cytologic ultrastructural immunological and tissue culture techniques","1994"
"7925534","testicular tumor and the acquired immunodeficiency syndrome","1994"
"7924437","cytotoxic t lymphocytes in human immunodeficiency virus infection regulator genes","1994"
"7924428","towards a vaccine against aids lessons from simian immunodeficiency virus vaccines","1994"
"7924424","mhc of nonhuman primates","1994"
"7924423","comparison of regulatory features among primate lentiviruses","1994"
"7923798","therapeutic prospects of natural alpha interferon from normal human leucocytes in the treatment of genital condylomata in hiv positive women","1994"
"7923795","hpv and hiv hpv dna identification of colpocytologic smears in hiv positive females through in situ hybridization technique","1994"
"7921851","recent developments in research of hiv infection a state of art a review","1994"
"7920818","will midwives be there for these women","1994 Autumn"
"7919434","serum beta 2 microglobulin in intravenous drug users and its correlation with human immunodeficiency virus infection","1994"
"7919433","cytomegalovirus as a co factor of disease progression in human immunodeficiency virus type 1 infection","1994"
"7919110","antiretroviral therapy for human immunodeficiency virus infection hope and despair","1994"
"7919105","in vivo eradication of friend virus as an experimental hiv model by combination of zidovudine acriflavine and an ellipticine analogue possible application to the treatment of human pre aids","1994"
"7919098","pathogenic disorders involved in immunosuppression and t cell depletion characterizing aids","1994"
"7917008","management of antiretroviral drug therapy in human immunodeficiency virus infection","1994"
"7915885","use of antineutrophil cytoplasmic autoantibodies in diagnosing vasculitis in a chinese patient population","1994"
"7915616","role of a cysteine and glutathione deficiency in the immunopathology of hiv infection","1994"
"7915615","autoantibodies against cd4 lymphocytes in hiv infected hemophilia patients","1994"
"7913847","the effect of trichosanthin on immunoregulatory t lymphocytes","1994 Jan"
"7913589","otoneurologic examination of patients with aids","1994"
"7913242","pathogenesis of hiv infection","1994 Jan-Mar"
"7912097","randomized double blind placebo controlled trial of twice daily zidovudine in asymptomatic haemophiliacs infected with the human immunodeficiency virus type 1 european australian haemophilia collaborative study group","1994 Jan"
"7912085","predictive value of repeated measurements of cd4 lymphocyte counts on progression to aids","1994 Jan"
"7912083","laboratory markers and the risk of developing hiv 1 disease among injecting drug users","1994 Jan"
"7911608","expression of biologically active envelope glycoprotein from the acutely pathogenic simian immunodeficiency virus sivsmmpbj","1994 Jan"
"7911378","beta 2 microglobulin and other early predictors of human immunodeficiency virus type 1 related wasting","1994 Jan"
"7911377","specific western blot bands are associated with initial cd4 lymphocyte counts in human immunodeficiency virus seroconverters the navy hiv working group","1994 Jan"
"7911376","maturity of human immunodeficiency virus infection and incubation period of acquired immunodeficiency syndrome in injecting drug users","1994 Jan"
"7911045","correlation of body mass index with urinary neopterin in individuals infected with human immunodeficiency virus","1994"
"7910207","inactivated hiv 1 immunogen impact on markers of disease progression","1994"
"7910149","immune complex p24 antigen a new prognostic marker in human immunodeficiency virus infection","1994 Jan-Feb"
"7910053","combination treatment with zidovudine thymosin alpha 1 and interferon alpha in human immunodeficiency virus infection","1994"
"7910044","long term surveillance studies of previously untreated and treated patients virally uninfected and infected patients impact on the immune and other systems","1994"
"7910043","results of the transfusion safety study","1994"
"7910042","hemofil m study","1994"
"7910041","beriate p study","1994"
"7910040","recombinate study","1994"
"7910039","3 5 year study of immune function in persons with hemophilia infusing recombinant factor viii","1994"
"7909673","preventive care among hiv positive patients in a general medicine practice","1994 Jan-Feb"
"7908766","eosinophils a putative marker of immunodepression in hiv infected african patients with tuberculosis","1994 Jan-Feb"
"7908662","acute primary stage of hiv infection with documented seroconversion","1994 Jan"
"7908474","detection of hiv 1 dna in leukocytes using a commercially available assay","1994"
"7908473","isotypes and igg subclasses of anti fab antibodies in human immunodeficiency virus infected hemophilia patients","1994"
"7907837","rifabutin prophylaxis against mycobacterium avium complex disease","1994 Jan-Feb"
"7907345","variations in fluconazole susceptibility and electrophoretic karyotype among oral isolates of candida albicans from patients with aids and oral candidiasis","1994 Jan"
"7905061","hiv contamination of poliovaccines","1994 Jan 1"
"7905059","hiv contamination of poliovaccines","1994 Jan 1"
"7905058","vaccine associated paralytic poliomyelitis and hiv infection","1994 Jan 1"
"7904296","higher socioeconomic status is associated with slower progression of hiv infection independent of access to health care","1994 Jan"
"7904062","antiretroviral therapy in hiv infected adults which regimens are recommended","1994 Jan"
"7903976","randomized pilot study of alternating or simultaneous zidovudine and didanosine therapy in patients with symptomatic human immunodeficiency virus infection","1994 Jan"
"7903975","within subject variation in cd4 lymphocyte count in asymptomatic human immunodeficiency virus infection implications for patient monitoring","1994 Jan"
"7903974","restriction fragment length polymorphism analysis detecting a community based tuberculosis outbreak among persons infected with human immunodeficiency virus","1994 Jan"
"7903830","transfusion of blood components to persons infected with human immunodeficiency virus type 1 relationship to opportunistic infection","1994 Jan"
"7903382","increased serum concentrations of soluble tumor necrosis factor receptors in hiv infected individuals are associated with immune activation","1994 Jan"
"7903381","prevalence of hiv 1 dna and p24 antigen in breast milk and correlation with maternal factors","1994 Jan"
"7903380","long term follow up of zidovudine therapy in asymptomatic hiv infection results of a multicenter cohort study the italian zidovudine evaluation group","1994 Jan"
"7903230","molecular specificities of cd4 t cell reactive igm in human immunodeficiency virus hiv 1 infection","1994 Jan"
"7902858","hiv 1 infection of human cd4 t cells in vitro differential induction of apoptosis in these cells","1994 Jan 1"
"7902690","cd4 counts as surrogate markers for progression to aids","1994 Jan 1"
"7902689","cd4 counts as surrogate markers for progression to aids","1994 Jan 1"
"7902688","cd4 counts as surrogate markers for progression to aids","1994 Jan 1"
"7902687","cd4 counts as surrogate markers for progression to aids","1994 Jan 1"
"7900453","the chronic fatigue syndrome","1994"
"7900018","disorders in the plasma and cellular hemostatic components of patients with hiv infection","1994"
"7900017","the prognostic significance of the clinical manifestations of hiv infection during seroconversion","1994"
"7900016","the anxiety state in hiv infected persons after the discovery of their seropositivity","1994"
"7899763","tuberculous reactions","1994"
"7899762","prevention of tuberculosis","1994"
"7899761","bcg vaccination","1994"
"7899760","multiresistant tuberculosis","1994"
"7899756","contribution of imaging in the diagnosis and follow up of thoracic tuberculosis","1994"
"7897259","murine aids a model for the human disease or a distinct entity","1994"
"7893119","male urethritis","1994"
"7892792","inner city youths and condom use health beliefs clinic care welfare and the hiv epidemic","1994 Winter"
"7892749","new inhibitors of cytomegalovirus replication in vitro evaluation mechanism of action and in vivo activity","1994"
"7890479","impact of vitamin b6 status on psychological distress in a longitudinal study of hiv 1 infection","1994"
"7886218","nitric oxide in the central nervous system","1994"
"7885195","the appearance and progression of the human immunodeficiency virus epidemic in sub saharan africa","1994"
"7883946","aids knowledge occupational precautions and public education activities among law enforcement officers and first responders","1994 Winter"
"7881586","epidemiological support in blood surveillance","1994"
"7877512","standardization for flow cytometry","1994"
"7875400","acute toxoplasmic pancreatitis an unusual cause of death in aids","1994"
"7875151","combination of ganciclovir and granulocyte macrophage colony stimulating factor in the treatment of cytomegalovirus retinitis in aids patients the actg 073 team","1994"
"7875149","potential role of cytokines in disseminated mycobacterial infections","1994"
"7874401","cmv specific immune responses and hla phenotypes of aids patients who develop cmv retinitis hnrc group hiv neurobehavioral research center","1994"
"7874399","neuroglial specific factors and the regulation of retrovirus transcription","1994"
"7874396","detection of hiv 1 dna in pediatric aids brain tissue by two step ispcr","1994"
"7874395","immune regulatory and effector properties of human adult microglia studies in vitro and in situ","1994"
"7874391","effects of chronic zidovudine administration on cns function and virus burden after perinatal siv infection in rhesus monkeys","1994"
"7874390","interrelations among patterns of change in neurocognitive ct brain imaging and cd4 measures associated with anti retroviral therapy in children with symptomatic hiv infection","1994"
"7874388","cytokine dysregulation in hiv associated neurological disease","1994"
"7874385","update on current models of hiv related neuronal injury platelet activating factor arachidonic acid and nitric oxide","1994"
"7874383","gp120 as an etiologic agent for neuroaids neurotoxicity and model systems","1994"
"7874382","summary of workshop contributions third workshop on neuroaids","1994"
"7872973","aids and the neurosurgeon an update","1994"
"7872415","self psychology object relations theory and supportive psychotherapy","1994 Fall"
"7871903","world health organization urges sex education in schools to prevent aids","1994"
"7869187","solid phase polymerase chain reaction","1994"
"7869183","chemiluminescent immunoassays discrimination between the reactivities of natural and human patient antibodies with antigens from eukaryotic pathogens trypanosoma cruzi and paracoccidioides brasiliensis","1994"
"7865426","sexual homicide with hiv in a florida dental office","1994 Fall"
"7865342","lipid matrix based subunit vaccines a structure function approach to oral and parenteral immunization","1994"
"7865341","mechanisms of action of nonionic block copolymer adjuvants","1994"
"7865340","suitability of trinidad tobago as a potential site for phase iii efficacy studies of hiv 1 vaccines","1994"
"7865338","hiv 1 env specific cellular cytotoxicity in hiv 1 seropositive mothers and their infants","1994"
"7865337","hiv vaccines in the context of a broader prevention agenda views from urban u s projects washington d c studies among adolescents","1994"
"7865335","new approaches for mucosal vaccines for aids encapsidation and serial passages of poliovirus replicons that express hiv 1 proteins on infection","1994"
"7865333","libraries of human rhinovirus based hiv vaccines generated using random systematic mutagenesis","1994"
"7865331","dna inoculation induces protective in vivo immune responses against cellular challenge with hiv 1 antigen expressing cells","1994"
"7865328","panel discussion on vaccine development to meet u s and international needs when manufacturers are unwilling to accept the risks or invest the capital vaccine production by the salk institute to specifications of the u s army","1994"
"7865327","panel discussion on vaccine development to meet u s and international needs perspectives on national and global hiv vaccine development potential ways to reduce impediments for biopharmaceutical product development","1994"
"7865326","role of prevention research in hiv vaccine trials","1994"
"7865325","preparations for aids vaccine trials intellectual property issues related to aids vaccine development from a federal laboratory perspective","1994"
"7865324","hiv vaccines for injection drug users in the context of a comprehensive prevention agenda","1994"
"7865322","preparations for hiv vaccine efficacy trials vaccine selection guidelines national institute of allergy and infectious diseases national institutes of health","1994"
"7865320","preparations for aids vaccine trials developing brief valid screening instruments for hiv related sexual risk behavior among gay and bisexual men","1994"
"7865319","preparations for aids vaccine trials an automated version of the risk assessment battery rab enhancing the assessment of risk behaviors","1994"
"7865318","behavioral research contributions to planning and conducting hiv vaccine efficacy studies","1994"
"7865317","behavioral studies relevant to vaccine trial preparation an introduction","1994"
"7865315","interest in hiv vaccines among injection drug users in baltimore maryland","1994"
"7865314","decision to enroll in hiv vaccine efficacy trials concerns elicited from gay men at increased risk for hiv infection","1994"
"7865313","participation of homosexual bisexual men in preventive hiv vaccine trials baseline attitudes and concerns and predicted behaviors during trials","1994"
"7865312","hiv preventive vaccine efficacy trials in the united states an overview of target communities concerns","1994"
"7865311","preparatory studies for possible hiv vaccine trials in northern thailand","1994"
"7865310","preparations for aids vaccine evaluations rate of new hiv infection in a cohort of women of childbearing age in malawi","1994"
"7865309","preparation for aids vaccine evaluation in mombasa kenya establishment of seronegative cohorts of commercial sex workers and trucking company employees","1994"
"7865308","feasibility and cohort development for hiv vaccine trials in haiti","1994"
"7865307","preparations for aids vaccine evaluations aids international training and research program","1994"
"7865306","preparations for aids vaccine evaluations progress in international cohort development and evaluation","1994"
"7865305","preparations for aids vaccine trials discussion on progress in domestic cohort development and evaluation","1994"
"7865302","preparations for aids vaccine trials retention behavior change and hiv seroconversion among injecting drug users idus and sexual partners of idus","1994"
"7865301","preparations for aids vaccine trials incident human immunodeficiency virus hiv infections in a cohort of injection drug users in baltimore maryland","1994"
"7865300","preparations for aids vaccine trials recruitment and retention of in and out of treatment injection drug users","1994"
"7865299","overview hiv vaccine feasibility studies","1994"
"7865297","preparations for aids vaccine trials respecting concerns of international host countries","1994"
"7865296","towards a preventive hiv vaccine lessons from history","1994"
"7865291","preliminary results of v3 loop peptide primary neutralizing domain conjugate phase 1 vaccine trail","1994"
"7865290","serological responses to candidate aids vaccines","1994"
"7865288","safety profile of hiv vaccination first 1000 volunteers of aids vaccine evaluation group niaid aids vaccine clinical trials network","1994"
"7865287","hiv 1 infection in pigtailed macaques","1994"
"7865285","vaccine protection and reduced virus load from heterologous macaque propagated siv challenge","1994"
"7865284","mucosal immunity in the female genital tract relevance to vaccination efforts against the human immunodeficiency virus","1994"
"7865281","advances in aids vaccine development 6th annual meeting of the national cooperative vaccine development groups for aids alexandria virginia october 30 november 4 1993","1994"
"7865280","emerging epidemiologic patterns of hiv in the united states","1994"
"7864513","safety of pentamidine prophylaxis for pneumocystis carinii pneumonia on the endocrine pancreatic function in hiv patients","1994"
"7864504","african histoplasmosis clinical and therapeutic aspects relation to aids apropos of 4 cases including a case with hiv 1 htlv 1 co infection","1994"
"7863625","loss of red blood cell viability associated with limited thermal inactivation of extracellular hiv 1","1994"
"7863623","inactivation and elimination of viruses during preparation of human intravenous immunoglobulin","1994"
"7860987","homophobia and the moral authority of medicine","1994"
"7859044","public policy implications of hiv aids in adolescents","1994 Winter"
"7858187","construction and characterization of chimeric and humanized forms of a broadly neutralizing monoclonal antibody to hiv 1","1994"
"7858164","anti hiv effect of immunomodulating agent levamisole in vitro","1994"
"7858105","anti nuclear anti neutrophil cytoplasmic and anti glomerular basement membrane antibodies in hiv infected individuals","1994"
"7858081","hiv related tumors of the oral cavity","1994"
"7858080","candida and oral candidosis a review","1994"
"7857575","aids in malaysia","1994"
"7857571","risk factors for hiv transmission in india","1994"
"7857570","epidemiology of hiv and aids in india","1994"
"7857567","late manifestations of hiv in asia and the pacific","1994"
"7857566","aids pathogenesis","1994"
"7857564","social policy human rights and hiv aids in asia and the pacific","1994"
"7857563","non governmental organization and community responses to hiv aids in asia and the pacific","1994"
"7857562","governments of asia and the pacific responding to the hiv aids pandemic","1994"
"7857561","risk factors for hiv transmission in asia and the pacific","1994"
"7857560","hiv and aids in asia and the pacific an epidemiological overview","1994"
"7857558","risk factors for hiv infection in thailand","1994"
"7857557","recent epidemiology of hiv and aids in thailand","1994"
"7857556","molecular epidemiology of hiv in asia","1994"
"7857555","hiv aids in the philippines","1994"
"7857554","hiv aids prevention and control in papua new guinea","1994"
"7857552","hiv aids in myanmar","1994"
"7857551","emerging epidemic of hiv infection and aids in asia and the pacific","1994"
"7855914","diagnosis of tuberculous lymphadenitis in an area of hiv infection and limited diagnostic facilities","1994"
"7855913","chest radiography and beta 2 microglobulin levels in hiv seronegative and hiv seropositive african patients with pulmonary tuberculosis","1994"
"7855911","development of a serological test for tuberculosis problems and potential","1994"
"7855550","markers of immune stimulation in the cerebrospinal fluid during hiv infection a longitudinal study","1994"
"7854369","fluconazole sensitivity of candida strains in vitro in the microdilution test and agar diffusion test","1994"
"7854364","pathogenesis immunobiology and epidemiology of cryptococcosis","1994"
"7854192","analysis of human immunodeficiency virus type 1 protease activity in eukaryotic and bacterial cells","1994"
"7852023","progressive outer retinal necrosis syndrome","1994"
"7851617","mathematical modelling of immunotherapy in hiv infection","1994"
"7849538","contraceptive advertising in the united states","1994 Winter"
"7849493","intracellular susceptibility to ribozymes in a tethered substrate ribozyme provirus model is not predicted by secondary structures of human immunodeficiency virus type 1 rnas in vitro","1994 Fall"
"7848511","lack of correlation between phenotype activation markers of cd8 lymphocytes and cytotoxic t lymphocyte ctl function in hiv 1 infection evidence for rescue with ril 2","1994"
"7846262","psychosocial self prognosis in relation to mortality and morbidity in hemophiliacs with hiv infection","1994"
"7844704","efficacy of oral amphotericin b in aids patients with thrush clinically resistant to fluconazole","1994"
"7844644","ethical issues near the end of life a physician s perspective on caring for persons with aids","1994 Autumn"
"7844024","crucial and difficult role of the psychotherapist in the treatment of the hiv positive patient","1994 Fall"
"7843981","health education interventions among native americans a review and analysis","1994 Winter"
"7843979","using the health belief model to predict safer sex intentions of incarcerated youth","1994 Winter"
"7843978","transtheoretical model of change and hiv prevention a review","1994 Winter"
"7843825","treatment of severe infections caused by penicillin resistant pneumococci role of third generation cephalosporins","1994"
"7842315","traumatic emergencies and aids","1994"
"7839052","primary pulmonary hypertension in a hiv positive patient","1994"
"7836241","acquired immunodeficiency syndrome and health care professionals","1994 Jan"
"7833903","family in thailand and drug demand reduction problems of urban thai society in transition","1994"
"7833364","std knowledge and behaviours among clients of female sex workers in bali indonesia","1994"
"7833363","method for determining rates of sexual activity in schoolchildren","1994"
"7833362","hiv 1 infection at two public psychiatric hospitals in new york city","1994"
"7833361","perceived risk of becoming infected with hiv by donating blood and changes in reported blood donation practice among the scottish general public 1989 1992","1994"
"7833360","we just want to be a normal family paediatric hiv aids services at an inner london teaching hospital","1994"
"7833359","changes in public knowledge and attitudes to hiv aids in wales 1987 to 1992","1994"
"7833357","when patients first suspect and find out they are infected with the human immunodeficiency virus implications for prevention","1994"
"7833356","individual differences associated with high risk sexual behaviour implications for intervention programmes","1994"
"7833354","young gay men and hiv running the risk","1994"
"7832648","mycoplasma stimulates hiv 1 expression from acutely and dormantly infected promonocyte monoblastoid cell lines","1994"
"7832642","expression kinetics and subcellular localization of hiv 1 regulatory proteins nef tat and rev in acutely and chronically infected lymphoid cell lines","1994"
"7832634","antibody to hiv 1 tat protein inhibits the replication of virus in culture","1994"
"7832633","identification of an n linked glycan in the v1 loop of hiv 1 gp120 influencing neutralization by anti v3 antibodies and soluble cd4","1994"
"7829112","hiv infection exercise and immune function","1994 Winter"
"7826209","biological and pharmacokinetic properties of a novel immunoglobulin cd4 fusion protein","1994"
"7826206","spatial association of hiv 1 tat protein and the nucleolar transport protein b23 in stably transfected jurkat t cells","1994"
"7826040","pediatric hiv 1 infection advances and perspectives in diagnosis and prognosis","1994"
"7826039","polyvalent recombinant hiv 1 virus like particles novel hiv 1 vaccine strategies","1994"
"7826038","human monoclonal antibodies to hiv 1 define synergistic activities leading to enhanced neutralization","1994"
"7826037","human monoclonal antibodies for passive immunotherapy of hiv 1","1994"
"7826034","convergent infections human papillomavirus and human immunodeficiency virus","1994"
"7826029","perspectives in research diagnosis and treatment of aids and in oncology","1994"
"7826028","advanced technologies in research diagnosis and treatment of aids and in oncology proceedings of an international workshop naples october 21 22 1993","1994"
"7823807","correlation between anti v3 peptide and neutralizing antibodies in plasma from hiv 1 infected individuals resident in brazil","1994 Jan-Mar"
"7822888","balancing sexual partnerships in an age and activity stratified model of hiv transmission in heterosexual populations","1994"
"7822691","bouchut tubercles and aids apropos of 3 cases","1994"
"7819600","what is the correlation between soluble cd23 and ige levels in human immunodeficiency virus 1 infection","1994"
"7817874","human immunodeficiency virus type 1 associated cd4 downmodulation","1994"
"7817627","swiss hiv cohort study rationale organization and selected baseline characteristics","1994"
"7816959","is dental caries contagious","1994"
"7812519","detection of epstein barr virus in an hepatic leiomyomatous neoplasm in an adult human immunodeficiency virus 1 infected patient","1994"
"7812466","anti hiv antibody screening kits and the difficulties of serology retrovirus working group of the soci t fran aise de la transfusion sanguine","1994"
"7811603","oral cancer education and hiv associated malignancies","1994 Fall"
"7810838","apoptosis in hiv infection","1994"
"7810837","markers in the evolution and control of hiv infection","1994"
"7809183","tuberculosis in new york city s homeless population a public health nightmare","1994 Fall"
"7807285","diagnosis and prediction of pediatric hiv 1 infection and aids current status","1994"
"7807183","detection of eber 1 rna in primary brain lymphomas in immunocompetent and immunocompromised patients","1994"
"7805931","mathematical modelling of chemotherapy in hiv infection","1994"
"7804717","immunological aspects of the effect of pentoxifylline trental a brief review","1994"
"7804016","patterns of cocaine use and hiv infection among injection drug users in a methadone clinic","1994"
"7803196","multivariate statistical brain electromagnetic mapping","1994 Fall"
"7801621","seroreversion in patients with end stage hiv infection","1994"
"7801610","donor follow up of influenza vaccine related multiple viral enzyme immunoassay reactivity","1994"
"7799838","detection of human immunodeficiency virus 1 nucleic acid on inactivated filter paper disks by polymerase chain reaction and microtiter plate assay","1994"
"7799293","impact of hiv on va dental services report of a survey","1994 Fall"
"7795545","aids commission","1994"
"7795014","attitude of nursing personnel towards patients with aids impact of an awareness program","1994 Fall"
"7794652","economic analysis of aids towards a proposed model of costing a singapore experience","1994"
"7779266","ptca the role of the angioplasty program nurse","1994"
"7775891","study of the knowledge attitude of egyptian health care workers towards occupational hiv infection","1994"
"7767411","case study ethics consultation","1994 Winter"
"7756168","human herpesvirus 6 general overview","1994 Jan-Jun"
"7747106","isolated kidney localization of invasive aspergillosis in a patient with aids","1994"
"7747100","long term remission of kaposi s sarcoma following foscarnet treatment in hiv infected patients","1994"
"7747087","pseudo outbreak of pseudomonas aeruginosa in hiv infected patients undergoing fiberoptic bronchoscopy","1994"
"7747086","natural history of asymptomatic and symptomatic pneumocystis carinii infection in hiv infected patients","1994"
"7747085","bacteremia in hiv positive and aids patients incidence species distribution risk factors outcome and influence of long term prophylactic antibiotic treatment","1994"
"7742734","knowledge and attitudes related to aids among african american women","1994 Winter"
"7736854","ethnobotany and drug discovery the experience of the us national cancer institute","1994"
"7735090","case management of substance abusers with hiv disease","1994 Winter"
"7735089","case management within a methadone maintenance program a research demonstration project for hiv risk reduction","1994 Winter"
"7734980","mycobacterial pathology in hiv infection","1994 Jan-Jun"
"7734460","medical maintenance an interim report","1994"
"7734455","psychiatric disorders of opioid addicts entering treatment preliminary data","1994"
"7726634","detection of hiv specific dna sequences in epidermal langerhans cells infected in vitro by means of a cell free system","1994"
"7724969","current epidemiology of tuberculosis","1994"
"7724928","distribution of working time and contents of physiotherapy activities in a clinical setting methodological considerations","1994"
"7724925","health care screening among the elderly a comparison between participants and non participants","1994"
"7723683","tumor necrosis factor receptor expression in hiv 1 infected cd4 t cells","1994"
"7713188","trends and patterns in the transmission of bloodborne pathogens to health care workers","1994"
"7711093","review of the hiv related sexual behaviour of gay men and men who have sex with men","1994"
"7711092","condom use among criminally involved adolescents","1994"
"7711091","psychosexual problems in people with hiv infection controlled study of gay men and men with haemophilia","1994"
"7711089","controlled evaluation of a brief intervention for hiv prevention among injecting drug users not in treatment","1994"
"7711087","sexual behaviour of gay and bisexual men in eight european countries","1994"
"7711086","destinations unknown the gender construction and changing nature of the sexual expressions of thai youth","1994"
"7711085","maternal health in the age of aids implications for health services in developing countries","1994"
"7708939","some preliminary thoughts on the potential contribution of epidemiology to the question of multiple chemical sensitivity","1994"
"7706198","preoperative autologous donation surgery clinic staff knowledge attitudes preoperative autologous blood donation study group","1994"
"7705221","neuronal injury associated with hiv 1 and potential treatment with calcium channel and nmda antagonists","1994"
"7704730","male contraception ideas for the future","1994"
"7704480","liposomes in the treatment of infections","1994"
"7703834","preparation of anti hiv low density lipoprotein complexes for delivery of anti hiv drugs via the low density lipoprotein pathways","1994"
"7703708","over the counter sleep aids widely used but rarely studied","1994"
"7702896","preliminary results of radiotherapy chemotherapy combination in the treatment of african kaposi sarcoma","1994"
"7702290","monthly question should prophylaxis of pneumocystis carinii pneumonia be done in patients with inflammatory skin diseases treated by corticosteroids and or immunosuppressive agents","1994"
"7701817","hiv 1 causing aids and death in a seronegative individual","1994"
"7701814","anti hiv screening of blood donors","1994"
"7701813","detection of hiv 1 by rna pcr in factor viii concentrates","1994"
"7701809","blood safety in developing countries","1994"
"7698881","early studies on a candidate intracellular subunit vaccine nfu ac hiv jm for prevention and or modification of hiv related disease","1994"
"7698876","aids and surgery","1994"
"7672872","infections due to rhodococcus equi in three hiv infected patients microbiological findings and antibiotic susceptibility","1994"
"7660952","adenosine deaminase ada deficiency as the unexpected cause of cd4 t lymphocytopenia in two hiv negative adult female siblings","1994"
"7660949","changes of purine nucleotide content in lymphocytes from patients infected with human immunodeficiency virus","1994"
"7659004","apoptosis its role in the immune system ontogeny and in hiv infection","1994"
"7631994","necrotizing vasculitis induced by cytomegalovirus in a woman with acquired immunodeficiency syndrome","1994"
"7631991","chronic herpes resistant to acyclovir in a patient with aids","1994"
"7624656","imaging techniques and computers","1994"
"7609745","therapy of candidiasis and cryptococcosis in aids","1994"
"7609744","therapy of systemic candidiasis","1994"
"7609740","pharmacokinetics of itraconazole","1994"
"7609739","treatment of invasive aspergillosis","1994"
"7597182","microsporidiosis a new protozoan disease in persons infected with human immunodeficiency virus hiv","1994"
"7597181","anemia in aids the problem to avoid human recombinant erythropoietin in the treatment of hiv positive patients","1994"
"7584202","arthroscopic treatment of anterior synovitis of the ankle in athletes","1994"
"7584058","intracellular immunization of human t cells with a hairpin ribozyme against human immunodeficiency virus type 1","1994 Jan"
"7584055","progress towards gene therapy for hiv infection","1994 Jan"
"7584029","multi gene family of major surface glycoproteins of pneumocystis carinii full size cdna cloning and expression","1994"
"7576036","immunoglobulin like domain of hiv 1 envelope glycoprotein gp120 encodes putative internal image of some common human proteins","1994"
"7576034","serum reactivity against an immunoregulatory sequence of hiv p24 in hiv 1 infected subjects","1994"
"7569170","human immunodeficiency virus hiv infection in obstetrics and gynaecology","1994"
"7551068","aids and nursing attitudes towards personality traits in the context of hospital care","1994 Jan"
"7547078","use of recombinant interferon alpha in human immunodeficiency virus hiv infected individuals","1994"
"7535972","complement and antibody enhance binding and uptake of hiv 1 by bone marrow cells","1994"
"7535499","detection of hiv 1 hbv and hcv antibodies in blood donors from surat western india","1994"
"7535128","histochemical and ultrastructural changes induced by zidovudine in mitochondria of rat cardiac muscle","1994"
"7534635","hodgkin s and non hodgkin s lymphomas","1994"
"7533997","detection of human herpesvirus type 6 human herpesvirus type 7 cytomegalovirus and human papillomavirus in cutaneous aids associated kaposi s sarcoma","1994"
"7533980","virus induced immune deficiency disease aids direct pathogenic effect of the virus or immunopathology","1994"
"7533976","in situ polymerase chain reaction general methodology and recent advances","1994"
"7533250","hiv infection diagnosis and disease progression evaluation","1994"
"7533248","cell sorting of biohazardous specimens for assay of immune function","1994"
"7533040","hiv infection of human brain capillary endothelial cells implications for aids dementia","1994"
"7533011","recurrent pyogenic granuloma with satellitosis a localized variant of bacillary angiomatosis","1994"
"7532891","media and prevention possibilities and limitations of obtaining experience","1994"
"7532474","inhibition of aids kaposi s sarcoma cell induced endothelial cell invasion by timp 2 and a synthetic peptide from the metalloproteinase propeptide implications for an anti angiogenic therapy","1994"
"7532427","cytotoxic t lymphocytes induced by liposomal antigens mechanisms of immunological presentation","1994"
"7532425","epitope specificity of mhc restricted cytotoxic t lymphocytes induced by candidate hiv 1 vaccine","1994"
"7532343","novel agglutination method for screening of hiv and hcv antibody testing with 5 microliters reagents reduction of cost and time with high sensitivity","1994"
"7531443","polyclonal antiidiotypic antibodies mimicking gp120 of hiv 1","1994"
"7530973","sexual behavior in representative samples of young people the methodological aspects of the research","1994 Jan-Feb"
"7530468","economic and clinical evaluation of therapy of hiv related non hodgkin s lymphoma with chemotherapy and granulocyte colony stimulating factor g csf","1994"
"7528461","psychotropic medications in oncology and in aids patients","1994"
"7528441","current concepts of immune interventions in children with respiratory diseases","1994"
"7526826","inhibition of myelin formation by hiv 1 gp120 in rat cerebral cortex culture","1994"
"7525882","breast cancer prevention education at a shopping center in israel a student nurse community health project","1994"
"7524883","immunogenicity of microbial peptides grafted in self immunoglobulin molecules","1994"
"7524260","s adenosylmethionine levels in psychiatric and neurological disorders a review","1994"
