UID,Title,PublicationDate
18329615,human immunodeficiency virus type 1 tat protein inhibits the sirt1 deacetylase and induces t cell hyperactivation,2008 Mar 13
18329581,antifungal susceptibility testing of micafungin against candida glabrata isolates,2008 Apr
18329382,hiv 1 env vaccine comprised of electroporated dna and protein co administered with talabostat,2008 May 23
18329342,hundred year retrospective on cryptosporidiosis,2008 Apr
18329226,outcomes using two tailored behavioral treatments for substance abuse in urban gay and bisexual men,2008 Oct
18329225,methamphetamine dependence and human immunodeficiency virus risk behavior,2008 Oct
18329222,substance abuse treatment in human immunodeficiency virus the role of patient provider discussions,2008 Oct
18329141,non tuberculous mycobacterial infections,2008 May
18328965,developmental psychopathology framework of the psychosocial needs of children orphaned by hiv,2008 Mar-Apr
18328964,coping with hiv related stigma in five african countries,2008 Mar-Apr
18328963,beliefs about hiv disease and medication adherence in persons living with hiv aids in rural southeastern north carolina,2008 Mar-Apr
18328962,hiv infected mothers foci of concern during the viral testing of their infants,2008 Mar-Apr
18328961,knowledge and attitudes of ugandan midwives regarding hiv,2008 Mar-Apr
18328960,barriers and facilitators to medication adherence in a southern minority population with hiv disease,2008 Mar-Apr
18328568,supar associates to glucose metabolic aberration during glucose stimulation in hiv infected patients on haart,2008 Jul
18328525,mamu b 17 restricted siv nef iw9 to tw9 mutation abrogates correct epitope processing and presentation without loss of replicative fitness,2008 May 25
18328199,minimizing discomfort during the injection of radiesse with the use of either local anesthetic or ice,2007 Jul 13
18328177,th17 lymphocytes in the peripheral blood of chinese rhesus macaques macaca mulatta with or without shiv infection,2008 Mar
18328097,correlates of hiv hbv hcv and syphilis infections among prison inmates and officers in ghana a national multicenter study,2008 Mar 7
18328009,acceptability of tenofovir gel as a vaginal microbicide among women in a phase i trial a mixed methods study,2008 Apr
18327988,hiv type 1 pol gene diversity and antiretroviral drug resistance mutations in santos brazil,2008 Mar
18327984,identification of a strongly activating human anti cd40 antibody that suppresses hiv type 1 infection,2008 Mar
18327983,prevalence and epidemiology of hiv type 1 drug resistance among newly diagnosed therapy naive patients in belgium from 2003 to 2006,2008 Mar
18327981,emergence of an nnrti resistance mutation y181c in an hiv infected nnrti naive patient,2008 Mar
18327980,r5 and x4 hiv viruses differentially modulate host gene expression in resting cd4 t cells,2008 Mar
18327979,effects of low hiv type 1 load and antiretroviral treatment on igg capture bed enzyme immunoassay,2008 Mar
18327978,ccr5 restricted hiv type 2 variants from long term aviremic individuals are less sensitive to inhibition by beta chemokines than low pathogenic hiv type 1 variants,2008 Mar
18327976,tolerability and effectiveness of first line regimens combining nevirapine and lamivudine plus zidovudine or stavudine in cameroon,2008 Mar
18327975,enhancement of ox40 induced apoptosis by tnf coactivation in ox40 expressing t cell lines in vitro leading to decreased targets for hiv type 1 production,2008 Mar
18327974,analysis of putative n linked glycosylation sites and variable region of envelope hiv 1 crf07 bc recombinant in intravenous drug users in xinjiang autonomous region china,2008 Mar
18327973,elevated substance p levels in hiv infected women in comparison to hiv negative women,2008 Mar
18327501,vulnerability to hiv aids in married heterosexual people or people in a common law marriage,2008 Apr
18327477,congenital toxoplasmosis infection in an infant born to an hiv 1 infected mother,2007 Dec
18327476,recurring candida albicans esophagitis in a hiv infected patient undergoing long term antiretroviral therapy and with absent negligible immunodeficiency,2007 Dec
18327475,meningitis caused by alcaligenes xylosoxidans in a patient with hiv aids,2007 Dec
18327472,bartonella native valve endocarditis the first brazilian case alive and well,2007 Dec
18327471,review of the epidemiology prevention and treatment of human immunodeficiency virus infection in nigeria,2007 Dec
18327467,assessing risk behaviors and prevalence of sexually transmitted and blood borne infections among female crack cocaine users insalvador bahia brazil,2007 Dec
18327463,hiv aids treatment and physicochemical quality control of medicines evaluation of non generic lamivudine zidovudine tablets manufactured in brazil,2007 Dec
18327430,cryptosporidiosis in immunocompromised patients in the islamic republic of iran,2008 Feb
18327369,reference ranges for lymphocyte subsets in healthy adult male omanis,2008 Mar
18327350,medication use in the transition from hospital to home,2008 Feb
18327224,hiv vaccine controversy,2008 Mar
18327012,bullous eruption in a patient infected with the human immunodeficiency virus,2008 Mar-Apr
18326462,infections in dialysis patients,2008 Feb
18326448,intimate partner violence among midlife and older women a descriptive analysis of women seeking medical services,2008 Feb
18326352,tb drug resistance is it really a threat to africa,2007 Oct
18326342,ophthalmic manifestation of aids in armed forces general teaching hospital addis ababa,2007 Oct
18326053,ecodevelopmental x intrapersonal risk substance use and sexual behavior in hispanic adolescents,2009 Feb
18325857,quantification of seven nucleoside nucleotide reverse transcriptase inhibitors in human plasma by high performance liquid chromatography with tandem mass spectrometry,2008 Apr 1
18325853,evaluating a two step approach to sexual risk reduction in a publicly funded sti clinic rationale design and baseline data from the health improvement project rochester hip r,2008 Jul
18325748,difficulties to follow up exposed to antiretroviral therapy and non infected children born from hiv infected mother after 2 years of age,2008 Mar
18325646,effects of loading the unaffected limb for one session of locomotor training on laboratory measures of gait in stroke,2008 Jul
18325640,detecting aids restriction genes from candidate genes to genome wide association discovery,2008 Jun 6
18325628,nanotechnology in vaccine delivery,2008 May 22
18325251,mycobacterium xenopi clinical relevance and determinants the netherlands,2008 Mar
18325120,basis for treatment of tuberculosis among hiv infected patients in tanzania the role of chest x ray and sputum culture,2008 Mar 6
18325119,computed cd4 percentage as a low cost method for determining pediatric antiretroviral treatment eligibility,2008 Mar 6
18325022,comparison of botulinum toxin injection and neurotomy in patients with distal lower limb spasticity,2008 May
18325017,status epilepticus clinical presentation cause outcome and predictors of death in 119 ethiopian patients,2008 Apr
18324678,distorted into clarity a methodological case study illustrating the paradox of systematic review,2008 Oct
18324608,influence of control selection in nested case control studies the example of exposure to antiretroviral treatment art and the risk of myocardial infarction mi in the french hospital database on hiv fhdh anrs co4,2008 May
18324470,rapid assessment of hiv risk behavior in drug using sex workers in three cities in south africa,2009 Oct
18324469,evaluation of a prevention intervention to reduce hiv risk among angolan soldiers,2008 May
18323829,india continues crackdown dismissing hundreds of aids groups,2008 Mar
18323828,swiss stance on hiv transmission sparks concern,2008 Mar
18323814,tetrazolium based colorimetric assay for the detection of hiv replication inhibitors revisited 20 years later,2008
18323807,isolation and propagation of hiv 1 on peripheral blood mononuclear cells,2008
18323583,macaque models of human infectious disease,2008
18323576,specific pathogen free macaques definition history and current production,2008
18323435,aids vaccine research consider co infections,2008 Mar 7
18323414,endogenous galectin 1 enforces class i restricted tcr functional fate decisions in thymocytes,2008 Jul 1
18323342,prevention of needle stick injuries,2008 Feb 7
18323024,improving compliance with occupational safety and health administration standards,2008 Feb
18322659,fibrin glue and transanal rectal advancement flap for high transsphincteric perianal fistulas is there any advantage,2008 Jul
18322614,establishment and evaluation of the diagnostic kit for anti hiv1 2 antibody and p24 antigen,2007 Dec
18322526,mc fold and mc sym pipeline infers rna structure from sequence data,2008 Mar 6
18322210,identification of an n linked glycosylation in the c4 region of hiv 1 envelope gp120 that is critical for recognition of neighboring cd4 t cell epitopes,2008 Mar 15
18322199,homeostatic proliferation of lymphocytes results in augmented memory like function and accelerated allograft rejection,2008 Mar 15
18322061,alternative algorithms for human immunodeficiency virus infection diagnosis using tests that are licensed in the united states,2008 May
18322038,human rna rumor viruses the search for novel human retroviruses in chronic disease,2008 Mar
18322034,membrane proximal external region of the human immunodeficiency virus type 1 envelope dominant site of antibody neutralization and target for vaccine design,2008 Mar
18321879,improved performance of enzyme linked immunosorbent assays and the effect of human immunodeficiency virus coinfection on the serologic detection of herpes simplex virus type 2 in rakai uganda,2008 May
18321761,paradigm shifters professionals and community sentinels immigrant community institutions roles in shaping places and implications for stigmatized public health initiatives,2008 Dec
18321678,psychological distress killer lymphocytes and disease severity in hiv aids,2008 Aug
18321617,immunogenetic basis of hiv 1 infection transmission and disease progression,2008 Jun 6
18321613,genetic and immune correlates of the hiv infection and vaccine induced immunity foreword,2008 Jun 6
18321547,dihydrofolate reductase i164l mutations in plasmodium falciparum isolates clinical outcome of 14 kenyan adults infected with parasites harbouring the i164l mutation,2008 Apr
18321239,raltegravir an integrase inhibitor for hiv 1,2008 Mar
18321147,potential impact of a prophylactic herpes simplex vaccine,2008 Mar
18321032,latino sexual styles developing a nuanced understanding of risk,2008 Jan-Mar
18321030,body image body satisfaction and unsafe anal intercourse among men who have sex with men,2008 Jan-Mar
18321017,longitudinal test of a multiple domain model of adolescent condom use,2007 Nov
18320990,commentary on beyond schiavo beyond theory,2007 Winter
18320937,development of a population simulation model for hiv monotherapy virological outcomes using lamivudine,2007
18320935,balance between nrti discrimination and excision drives the susceptibility of hiv 1 rt mutants k65r m184v and k65r m184v,2007
18320817,effect of gbv c hiv coinfection on hiv aids disease progression and hiv replication,2008 Jan
18320505,recommendation for diagnostics and therapy of toxoplasmosis in persons with hiv infection,2007 Dec
18320117,incidence of and factors for non compliance to antituberculous treatment,2007 Dec
18320101,trends in adult mortality in the city of medell n colombia 1994 2003,2007 Sep
18320045,overestimates of survival after haart implications for global scale up efforts,2008 Mar 5
18320032,when did hiv incidence peak in harare zimbabwe back calculation from mortality statistics,2008 Mar 5
18319513,possible case of cns whipple s disease in an adolescent with aids,2008 Mar-Apr
18319512,racial variance in rationale for hiv testing in community based setting in the united states evidence from the national health interview survey,2008 Mar-Apr
18319511,clinical presentations of newly diagnosed hiv infected patients at a university hospital in bangkok thailand,2008 Mar-Apr
18319510,psychosocial impact of poverty on antiretroviral nonadherence among hiv tb coinfected patients in lima peru,2008 Mar-Apr
18319290,identification and functional characterization of a bovine orthologue to dc sign,2008 Jun
18319288,contribution of viral and cellular cytokines to kaposi s sarcoma associated herpesvirus pathogenesis,2008 Oct
18319157,neuroimaging in the brain in hiv 1 infected patients,2008 Feb
18319029,sudden onset of verrucous plaques to the face and trunk a case of reactivation cutaneous histoplasmosis in the setting of hiv,2008 Jan 15
18318989,functional roles of lipid rafts in t cell activation immune diseases and hiv infection and prevention,2008 Feb
18318951,growth parameters in hiv vertically infected adolescents on antiretroviral therapy in rio de janeiro brazil,2008 Mar
18318928,review of ict systems for hiv aids and anti retroviral treatment management in south africa,2008
18318871,effects of a school based theory driven hiv and pregnancy prevention curriculum,2008 Mar
18318850,rural obesity healthy weight and perceptions of risk struggles strategies and motivation for change,2008 Apr
18318593,toxicodynamic assumptions in ecotoxicological hazard models,2008 Aug
18318279,sample preparation a challenge in the development of point of care nucleic acid based assays for resource limited settings,2007 Dec
18318104,medical students view on the methods of teaching pharmacology at the lagos state university college of medicine nigeria,2007 Jul-Sep
18318061,esophageal resection for cicatricial stenosis on the background of the aquired immunodeficiency syndrome dangers and failures,2007 Sep
18318050,variations of dendritic cell specific intercellualar adhesion molecule 3 grabing nonintegrin neck region in hiv infected individuals,2008 Feb 5
18317981,oscillating physiotherapy for secretolysis,2008 Mar
18317649,esophagitis in patients with acquired human immunodeficiency syndrome an histological and immunohistochemistry study,2007 Oct-Dec
18317635,aids in childhood cardiac involvement with and without triple combination antiretroviral therapy,2008 Jan
18317535,attenuated disease in siv infected macaques treated with a monoclonal antibody against fasl,2007
18317438,improvement in insulin sensitivity and dyslipidemia in protease inhibitor treated adult male patients after switch to atazanavir ritonavir,2008 Feb
18317230,national survey of prevalent hiv strains limited genetic variation of korean hiv 1 clade b within the population of korean men who have sex with men,2008 Jun 1
18317229,estimating vertically acquired hiv infections and the impact of the prevention of mother to child transmission program in zimbabwe insights from decision analysis models,2008 May 1
18317211,concomitant malacoplakia and granuloma inguinale of the cervix in acquired immune deficiency syndrome,2008 Apr
18317102,power assisted liposuction treatment of cervicodorsal fat pad in human immunodeficiency virus associated lipodystrophy,2008 Mar
18317044,respiratory infection complicating hiv infection,2008 Apr
18317012,life threatening exacerbation of kaposi s sarcoma after prednisone treatment for immune reconstitution inflammatory syndrome,2008 Mar 12
18317005,effects of antiretroviral therapy on semen quality,2008 Mar 12
18317003,hiv transmission risk behavior among hiv infected adults in uganda results of a nationally representative survey,2008 Mar 12
18317002,evidence for different susceptibility to tipranavir and darunavir in patients infected with distinct hiv 1 subtypes,2008 Mar 12
18317000,increased proportion of kir3ds1 homozygotes in hiv exposed uninfected individuals,2008 Mar 12
18316999,antigenic stimulation in the simian model of hiv infection yields dilated cardiomyopathy through effects of tnfalpha,2008 Mar 12
18316983,prevalence of ceftriaxone induced red blood cell antibodies in pediatric patients with sickle cell disease and human immunodeficiency virus infection,2008 Apr
18316850,adherence to antiretroviral therapy its determinants amongst hiv patients in india,2008 Jan
18316741,cost effective production of a vaginal protein microbicide to prevent hiv transmission,2008 Mar 11
18316607,ebv micrornas in primary lymphomas and targeting of cxcl 11 by ebv mir bhrf1 3,2008 Mar 1
18316528,development of a comprehensive human immunodeficiency virus type 1 screening algorithm for discovery and preclinical testing of topical microbicides,2008 May
18316517,inhibitors of strand transfer that prevent integration and inhibit human t cell leukemia virus type 1 early replication,2008 Oct
18316460,dentistry and the ethics of infection,2008 Mar
18316348,significant reduction in hiv prevalence according to male circumcision intervention in sub saharan africa,2008 Dec
18316273,erciyes university students knowledge about aids differences between students of natural and social science,2008 Winter
18316243,prevalence and risk factors for developing k65r mutations among hiv 1 infected patients who fail an initial regimen of fixed dose combination of stavudine lamivudine and nevirapine,2008 Apr
18316103,different delivery models for antiretroviral therapy in sub saharan africa in the context of universal access,2008 Apr
18314538,hiv 1 transgene expression in rats decreases alveolar macrophage zinc levels and phagocytosis,2008 Aug
18314335,design and synthesis of dual inhibitors of hiv reverse transcriptase and integrase introducing a diketoacid functionality into delavirdine,2008 Apr 1
18314302,antiretroviral therapy principles for treating hiv infection,2008 Jun
18314219,comparison of non invasive liver fibrosis biomarkers in hiv hcv co infected patients the fibrovic study anrs hc02,2008 May
18314217,hepatic steatosis in hiv hcv co infected patients correlates efficacy and outcomes of anti hcv therapy a paired liver biopsy study,2008 May
18314205,heteroduplex assay for the rapid detection of dual human immunodeficiency virus type 1 infections,2008 Apr
18314196,intracranial haemorrhage possibly related to tipranavir in an hiv 1 patient with cryptococcal meningitis,2008 Jul
18314135,long range recombination gradient between hiv 1 subtypes b and c variants caused by sequence differences in the dimerization initiation signal region,2008 Apr 11
18314131,rapid ex vivo isolation and long term culture of human th17 cells,2008 Apr 20
18313998,rectal cancer or rectal chancre beware of primary syphilis,2008 Jul
18313910,access to syringes in three russian cities implications for syringe distribution and coverage,2008 Apr
18313892,metabolic syndrome a major risk factor for atherosclerosis in hiv infected patients shiva study,2008 Apr
18313784,structural basis for drug resistance mechanisms for non nucleoside inhibitors of hiv reverse transcriptase,2008 Jun
18313504,mortality in hiv infected ugandan adults receiving antiretroviral treatment and survival of their hiv uninfected children a prospective cohort study,2008 Mar 1
18313487,reduced mortality with home based hiv treatment in uganda,2008 Mar 1
18313436,validation study of body composition by bioelectrical impedance analysis in human immunodeficiency virus hiv positive and hiv negative hispanic men and women,2008 Mar
18313362,increased frequency of cd25dimcd4 t cells in hiv 2 infection a naturally occurring attenuated form of hiv 1,2008 May
18313280,ladies night evaluating a drop in programme for homeless and marginally housed women in san francisco s mission district,2008 Apr
18312820,broadening discussions of safe in hepatitis c prevention a close up of swabbing in an analysis of video recordings of injecting practice,2008 Feb
18312662,severe anaemia is not associated with hiv 1 env gene characteristics in malawian children,2008 Feb 29
18312653,disclosure experience and associated factors among hiv positive men and women clinical service users in southwest ethiopia,2008 Feb 29
18312647,comparative radiological features of disseminated disease due to mycobacterium tuberculosis vs non tuberculosis mycobacteria among aids patients in brazil,2008 Feb 29
18312646,functional diversity of hiv 1 envelope proteins expressed by contemporaneous plasma viruses,2008 Feb 29
18312505,biochemical and functional characterization of anti hiv antibody elp fusion proteins from transgenic plants,2008 May
18312475,haemophilus influenzae type b conjugate vaccine is highly effective in the ugandan routine immunization program a case control study,2008 Apr
18312292,inhibition of hiv 2 protease by hiv 1 protease inhibitors in clinical use,2008 Apr
18312157,epidemiology and management of cryptococcal meningitis developments and challenges,2008 Mar
18312069,let s talk about sex pilot study of an interactive cd rom to prevent hiv stis in female adolescents,2008 Feb
18312068,self reported hiv testing behaviors among a sample of southeast asians in an urban setting in the united states,2008 Feb
18312067,gender differences in intimate partner violence on substance abuse sexual risks and depression among a sample of south africans in cape town south africa,2008 Feb
18312066,in the shadows of a prevention campaign sexual risk behavior in the absence of crystal methamphetamine,2008 Feb
18312064,hiv serostatus disclosure to sexual partners among hiv positive methamphetamine using gay bisexual and other men who have sex with men,2008 Feb
18312063,cultural adaptation of the focus on kids program for college students in china,2008 Feb
18311680,two cases of syphilitic uveitis and hiv,2008 Mar
18311658,terameprocol a novel site specific transcription inhibitor with anticancer activity,2008 Mar
18311404,reader responds to tuberculosis and hiv needed a new paradigm for the control and management of linked epidemics,2007 Dec 11
18311149,transcription factor foxo3a controls the persistence of memory cd4 t cells during hiv infection,2008 Mar
18311080,novel real time multiplex reverse transcriptase polymerase chain reaction for the detection of hiv 1 rna by using dual specific armored rna as internal control,2008
18310794,correlation between clinical features and degree of immunosuppression in hiv infected children,2008 Feb
18310620,identifying trait clusters by linkage profiles application in genetical genomics,2008 Apr 1
18310320,targeting the carbohydrates on hiv 1 interaction of oligomannose dendrons with human monoclonal antibody 2g12 and dc sign,2008 Mar 11
18310182,undiagnosed respiratory viruses in children,2008 Mar
18310137,thioridazine and chlorpromazine inhibition of ethidium bromide efflux in mycobacterium avium and mycobacterium smegmatis,2008 May
18309912,aviation and the delivery of medical care in remote regions the lesotho hiv experience,2008 Feb
18309716,dapsone induced acute photosensitivity dermatitis a case report and review of literature,2007 Dec
21672881,parent adolescent communication about sexual pressure maternal norms about relationship power and sti hiv protective behaviors of minority urban girls,2008 Mar
20213865,microbicide trials update newspaper article,2008 Mar-Apr
20213864,balancing aids vaccine research newspaper article,2008 Mar-Apr
20210058,iom report addresses the challenges of hiv prevention trials newspaper article,2008 Mar-Apr
20210056,great barrier newspaper article,2008 Mar-Apr
20210055,down but not out newspaper article,2008 Mar-Apr
19999310,prevalence of hiv infection in women attending antenatal clinics in fiji,2008 Mar-Jun
19668392,clinical treatment options for patients with homonymous visual field defects,2008 Mar
19477766,behavior knowledge attitude and other characteristics of men who had sex with female commercial sex workers in kenya,2008 Mar
18455055,ccr5 antagonists a new class of antiretrovirals,2008 Mar
18309315,conquering sexually transmitted diseases,2008 Apr
18309140,hiv and sexually transmitted infection risk behaviors and beliefs among black west indian immigrants and us born blacks,2008 Nov
18309139,trends in perinatal hiv prevention in new york city 1994 2003,2008 Oct
18309138,estimating the return of persons living with hiv aids to new orleans methods for conducting disease surveillance in the wake of a natural disaster,2008 Apr
18309136,rice is essential but tiresome you should get some noodles doi moi and the political economy of men s extramarital sexual relations and marital hiv risk in hanoi vietnam,2008 Apr
18309135,scope of rapid hiv testing in private nonprofit urban community health settings in the united states,2008 Apr
18309132,highly active antiretroviral therapy use and hiv transmission risk behaviors among individuals who are hiv infected and were recently released from jail,2008 Apr
18308743,high prevalence and high estimated incidence of hiv infection among new injecting drug users in estonia need for large scale prevention programs,2008 Jun
18308461,comparability of echographic and tomographic assessments of body fat changes related to the hiv associated adipose redistribution syndrome hars in antiretroviral treated patients,2008 Jul
18308413,implications of recombination for hiv diversity,2008 Jun
18308398,cryptococcal breast abscess in an hiv positive patient arguments for reviewing the definition of immune reconstitution inflammatory syndrome,2008 Jul
18308358,apobec3g restricts early hiv 1 replication in the cytoplasm of target cells,2008 May 25
18307962,changes in immunological status among newly diagnosed hiv infected in denmark 1995 2005,2008 Feb 25
18307785,united states and canada as a coupled epidemiological system an example from hepatitis a,2008 Feb 28
18307590,methamphetamine enhances hepatitis c virus replication in human hepatocytes,2008 Apr
18307589,severe weight loss in hiv hcv coinfected patients treated with interferon plus ribavirin incidence and risk factors,2008 Apr
18307252,new bd facscount cd4 reagent system for simultaneous enumeration of percent and absolute cd4 t lymphocytes in hiv 1 infected pediatric patients,2008
18307251,affordable cd4 t cell enumeration for resource limited regions a status report for 2008,2008
18306608,seroprevalence of human immunodeficiency virus 2 in and around amritsar,2007 Oct
18306602,improvement in cd 4 counts in hiv positive patients treated with haart and antitubercular drugs an observational study from north india,2007 Oct
18306600,knowledge about hiv aids among first time and regular voluntary non remunerated blood donors,2007 Oct
18306536,primary lymphoma of the breast a clinicopathological study,2007 Oct
18306400,metabolic markers of neuronal injury correlate with siv cns disease severity and inoculum in the macaque model of neuroaids,2008 Mar
18305524,billion dollar malaria moment,2008 Feb 28
18305274,effects of growth hormone releasing factor in hiv infected patients,2008 Feb 28
18305121,detection of acute hiv infections among sexually transmitted disease clinic patients a practice in guangxi zhuang autonomous region china,2008 Oct
18305045,ezrin radixin moesin family member ezrin regulates stable microtubule formation and retroviral infection,2008 May
18305035,conferral of enhanced natural killer cell function by kir3ds1 in early human immunodeficiency virus type 1 infection,2008 May
18304857,comment on critical evaluation of diagnostic aids for the detection of oral cancer,2008 May
18304786,anomalous adsorptive properties of hiv protease indication of two dimensional crystallization,2008 Jun 15
18304708,delivery of dna hiv 1 vaccine to the liver induces high and long lasting humoral immune responses,2008 Mar 17
18304701,unusual venous thrombosis revealing a human immunodeficiency virus infection and a protein s deficiency two cases and literature review,2008 Jun
18304600,hiv 1 inactivation by 4 vinylpyridine is enhanced by dissociating zn 2 from nucleocapsid protein,2008 May 25
18304402,challenges of anticancer chemotherapy in africa,2008 Feb
18304395,what is the significance of the hpv epidemic,2008 Feb
18304356,critical care management and outcome of severe pneumocystis pneumonia in patients with and without hiv infection,2008
18304321,transmitted drug resistance selection of resistance mutations and moderate antiretroviral efficacy in hiv 2 analysis of the hiv 2 belgium and luxembourg database,2008 Feb 27
18304259,polymorphisms in hiv 1 subtype c proteases and the potential impact on protease inhibitors,2008 Feb
18304235,oral cancer awareness for the general practitioner new approaches to patient care,2008 Mar
18304004,apobec3 cytidine deaminases an innate defensive network opposing exogenous retroviruses and endogenous retroelements,2008
18303756,correlates of sexual activity and inconsistent condom use among high school girls in dominica,2007 Oct
18303365,academic alliance for aids care and prevention in africa,2008 Feb
18303361,building global health through a center without walls the vanderbilt institute for global health,2008 Feb
18303358,social responsibility international development and institutional commitment lessons from the boston university experience,2008 Feb
18303352,preventing sexually transmitted infections among incarcerated men who have sex with men a cost effectiveness analysis,2009 Feb
18303351,std hiv aids and hepatitis services in illinois county jails,2009 Feb
18303126,are literature references sufficient for dose recommendations an fda case study of efavirenz and rifampin,2008 Apr
18303081,interval between tests and thyroxine estimation method influence outcome of monitoring of subclinical hypothyroidism,2008 May
18303020,design and evaluation of sifuvirtide a novel hiv 1 fusion inhibitor,2008 Apr 25
18302863,nocardiosis in hiv seropositive clinically suspected pulmonary tuberculosis patients,2008 Jan
18302861,cabergoline for suppression of puerperal lactation in a prevention of mother to child hiv transmission programme in rural malawi,2008 Jan
18302850,current investigations and treatment of burkitt s lymphoma in africa,2008 Jan
18302849,outcomes of patients with kaposi s sarcoma who start antiretroviral therapy under routine programme conditions in malawi,2008 Jan
18302803,mapping of immunogenic and protein interacting regions at the surface of the seven bladed beta propeller domain of the hiv 1 cellular interactor eed,2008 Feb 27
18302767,alterations in the notch4 pathway in cerebral endothelial cells by the hiv aspartyl protease inhibitor nelfinavir,2008 Feb 26
18302644,worsened mri findings during the early period of treatment with penicillin in a patient with general paresis,2008 Oct
18302543,potential initiators of hiv related stigmatization ethical and programmatic challenges for pmtct programs,2008 Apr
18302539,even if you re positive you still have rights because you are a person human rights and the reproductive choice of hiv positive persons,2008 Apr
18302285,cyclophilin inhibitor debio 025 shows potent anti hepatitis c effect in patients coinfected with hepatitis c and human immunodeficiency virus,2008 Mar
18301801,etravirine,2008 Jan
18301364,comparison of four dna extraction methods from cerebrospinal fluid for the detection of toxoplasma gondii by polymerase chain reaction in aids patients,2008 Mar
18301332,impact of human immunodeficiency virus on survival after liver transplantation analysis of united network for organ sharing database,2008 Feb 15
18301066,insulin like growth factor axis and risk of liver disease in hepatitis c virus hiv co infected women,2008 Feb 19
18301063,estimated burden of hiv aids in uganda 2005 2010,2008 Feb 19
18301060,suppression of hiv 1 replication by antiretroviral therapy improves renal function in persons with low cd4 cell counts and chronic kidney disease,2008 Feb 19
18301059,hiv 1 coreceptor usage and cxcr4 specific viral load predict clinical disease progression during combination antiretroviral therapy,2008 Feb 19
18300820,chronic hepatitis c in the hispanic latino population living in the united states a literature review,2008 Jan-Feb
18300699,plasmacytoid and myeloid dendritic cells with a partial activation phenotype accumulate in lymphoid tissue during asymptomatic chronic hiv 1 infection,2008 May 1
18300698,long term monitoring of visceral leishmaniasis in patients with aids relapse risk factors value of polymerase chain reaction and potential impact on secondary prophylaxis,2008 May 1
18300622,infertility treatment in hiv serodiscordant couples,2008 Jan
18300190,ampelopsin prevents apoptosis induced by h2o2 in mt 4 lymphocytes,2008 Feb
18299571,induction of antigen specific regulatory t cells in wild type mice visualization and targets of suppression,2008 Mar 4
18299265,efficiency of ethanol of thonningia sanguinea against cryptococcus neoformans,2007 Oct-Dec
18299168,is social capital associated with hiv risk in rural south africa,2008 May
18298906,novel high throughput format assay for hiv 1 integrase strand transfer reaction using magnetic beads,2008 Mar
18298835,cure or control complying with biomedical regime of diabetes in cameroon,2008 Feb 25
18298607,defaulters from antiretroviral treatment in jimma university specialized hospital southwest ethiopia,2008 Mar
18298605,use of artemether lumefantrine by febrile children following national implementation of a revised drug policy in kenya,2008 Apr
18298584,septic arthritis in males with haemophilia,2008 May
18298579,effect of food on the antiviral activity of didanosine enteric coated capsules a pilot comparative study,2008 Apr
18298577,audit of viral load in one clinical population to describe features of viraemic patients on antiretroviral therapy,2008 Apr
18298476,oral lesions in hiv and hcv co infected individuals in haart era,2008 Sep
18298315,growth in hiv infected children receiving antiretroviral therapy at a pediatric infectious diseases clinic in uganda,2008 Mar
18298131,mifamurtide cgp 19835 cgp 19835a l mtp pe liposomal mtp pe mlv 19835a mtp pe muramyltripeptide phosphatidylethanolamine,2008
18297762,determinants of hiv progression and assessment of the optimal time to initiate highly active antiretroviral therapy piscis cohort spain,2008 Feb 1
18297715,high prevalence of genotype 4 among hepatitis c virus infected intravenous drug users in north eastern poland,2008 Apr
18297706,overcoming resistance to existing therapies in hiv infected patients the role of new antiretroviral drugs,2008 Apr
18297450,recent diversity of human immunodeficiency virus type 1 in individuals who visited sexually transmitted infection related clinics in osaka japan,2008 Feb
18297390,from innovation to implementation the long and winding road,2008 Jun
18297220,atypical perianal herpes simplex infection in hiv positive patients,2008 Feb
18297171,optimizing paediatric hiv care in kenya challenges in early infant diagnosis,2008 Feb
18297168,clinical assessment and treatment in paediatric wards in the north east of the united republic of tanzania,2008 Feb
18296469,update in tuberculosis 2007,2008 Mar 1
18295909,improvement in allele specific pcr assay with the use of polymorphism specific primers for the analysis of minor variant drug resistance in hiv 1 subtype c,2008 Apr
18295907,advances in fiv vaccine technology,2008 May 15
18295905,expression of cd134 and cxcr4 mrna in term placentas from fiv infected and control cats,2008 May 15
18295904,molecular biology and evolution of feline immunodeficiency viruses of cougars,2008 May 15
18295815,ezrin radixin and moesin erm proteins function as pleiotropic regulators of human immunodeficiency virus type 1 infection,2008 May 25
18295729,antiphospholipid antibodies antiphospholipid syndrome and infections,2008 Feb
18295544,lps reduces hiv 1 replication in primary human macrophages partly through an endogenous production of type i interferons,2008 May
18295528,lack of knowledge among blood donors in burkina faso west africa potential obstacle to transfusion security,2007 Nov
18295468,correlates of syringe coverage for heroin injection in 35 large metropolitan areas in the us in which heroin is the dominant injected drug,2008 Apr
18295067,kidney biopsy in hiv beyond hiv associated nephropathy,2008 Mar
18295026,task shifting for antiretroviral treatment delivery in sub saharan africa not a panacea,2008 Feb 23
18294626,role of sex steroids and gonadectomy in the control of thymic involution,2008 Mar-Apr
18294279,co administration of carcinoembryonic antigen and hiv tat fusion protein with cpg oligodeoxynucleotide induces potent antitumor immunity,2008 May
18294112,lipid lowering efficacy and safety after switching to atazanavir ritonavir based highly active antiretroviral therapy in patients with human immunodeficiency virus,2008 Mar
