"UID","Title","PublicationDate"
"19356206","receptivity of african american adolescents to an hiv prevention curriculum enhanced by text messaging","2009 Apr"
"19356120","new frontiers in the therapy of tuberculosis fighting with the global menace","2009 Apr"
"19356104","increase of r s methadone enantiomer concentration ratio in serum of patients treated with either nevirapine or efavirenz","2008 Dec"
"19355965","desferrioxamine as immunomodulatory agent during microorganism infection","2009"
"19355871","ex vivo liver directed gene therapy for the treatment of metabolic diseases advances in hepatocyte transplantation and retroviral vectors","2009 Apr"
"19355810","human immunodeficiency virus and highly active antiretroviral therapy associated metabolic disorders and risk factors for cardiovascular disease","2009 Oct"
"19353418","functional performance of silicified microcrystalline cellulose versus microcrystalline cellulose a case study","2009 Sep"
"19353391","new way of perceiving the pandemic the findings from a participatory research process on young africans stories about hiv aids","2009 May"
"19353267","integrated gender based violence and hiv risk reduction intervention for south african men results of a quasi experimental field trial","2009 Sep"
"19352296","endocarditis caused by staphylococcus aureus a reappraisal of the epidemiologic clinical and pathologic manifestations with analysis of factors determining outcome","2009 Jan"
"19352202","increasing uptake of hiv testing and counseling among the poorest in sub saharan countries through home based service provision","2009 Jun 1"
"19352201","nucleoside backbone affects durability of efavirenz or nevirapine based highly active antiretroviral therapy in antiretroviral naive individuals","2009 Jun 1"
"19352182","cryptococcal lung disease","2009 May"
"19351501","prediction and modification analysis of low affinity hla a 0201 restricted ctl epitopes derived from hiv 1 pol antigen","2009 Apr"
"19351387","progress in prevention of mother to child transmission of hiv infection in ukraine results from a birth cohort study","2009 Apr 7"
"19351209","successful translation of pharmacogenetics into the clinic the abacavir example","2009"
"19350684","concurrent blockade of alpha4 integrin and cxcr4 in hematopoietic stem progenitor cell mobilization","2009 Apr"
"19350559","progressive cd127 down regulation correlates with increased apoptosis of cd8 t cells during chronic hiv 1 infection","2009 May"
"19350427","unusually high hiv infectiousness in an hiv hcv and hsv 2 coinfected heterosexual man","2009 Apr 4"
"19350378","stress biomarkers as outcomes for hiv prevention participation feasibility and findings among hiv latina and african american mothers","2010 Apr"
"19350156","hepatitis b vaccine in patients with human immunodeficiency virus infection","2009 Feb"
"19350066","cancer screening pros cons choice and the patient","2009 Apr"
"19350007","bone marrow transplant muffles hiv","2009 Apr"
"19349966","harm reduction for injecting opiate users an update and implications in china","2009 May"
"19349625","president s emergency plan for aids relief in africa an evaluation of outcomes","2009 May 19"
"19349481","unprotected sex following hiv testing among women in uganda and zimbabwe short and long term comparisons with pre test behaviour","2009 Aug"
"19349463","public clonotype usage identifies protective gag specific cd8 t cell responses in siv infection","2009 Apr 13"
"19349353","decreased tip30 expression promotes tumor metastasis in lung cancer","2009 May"
"19349288","measuring risk of hiv and hcv among injecting drug users in the russian federation","2009 Aug"
"19348681","context of hiv risk behaviours among hiv positive injection drug users in viet nam moving toward effective harm reduction","2009 Apr 6"
"19348592","incidence and outcome of progressive multifocal leukoencephalopathy over 20 years of the swiss hiv cohort study","2009 May 15"
"19348371","a small seed in the campaign against aids","2009"
"19348074","global pepfar leadership to remain unchanged during transition","2009 Feb"
"19348070","cdc identifies 18 additional effective hiv prevention programs","2009 Feb"
"19348068","treatment dea rejects judge s ruling halts medical marijuana research","2009 Feb"
"19348067","testing aids patients nurses lobby congress for hiv funds in south","2009 Feb"
"19348042","preventing and exploiting the oncogenic potential of integrating gene vectors","2009 Apr"
"19348035","measles vaccination campaign in africa","2009 Mar 26"
"19347994","highly active antiretroviral therapy improves esld free survival in hiv hcv co infection","2009 Mar"
"19347843","inverse probability of censoring weights for the correction of time varying noncompliance in the effect of randomized highly active antiretroviral therapy on incident aids or death","2009 May 30"
"19347575","strategies for harm reduction among hiv affected couples who want to conceive","2009 Jun"
"19347394","universal precautions and surgery in sierra leone the unprotected workforce","2009 Jun"
"19347198","trends in the aids epidemic in groups at highest risk in brazil 1980 2004","2009 Apr"
"19346946","implications of medication development in the treatment of substance use disorders in developing countries","2009 May"
"19346875","spinal compression due to burkitt lymphoma in a newly diagnosed hiv infected child","2009 Apr"
"19346768","prenatal origins of undernutrition","2009"
"19346722","a case of hiv infection associated with ulcerative colitis","2009 Apr"
"19346570","new antifungal agents in pediatric practice","2009 Mar"
"19346565","cost effectiveness analysis of integrated care for people with hiv chronic mental illness and substance abuse disorders","2009 Mar"
"19346408","creating real men description of an intervention to reduce drug use hiv risk and rearrest among young men returning to urban communities from jail","2011 Jan"
"19346397","antiretroviral adherence in rural zambia the first year of treatment availability","2009 Apr"
"19346391","impact of diabetes mellitus on treatment outcomes of patients with active tuberculosis","2009 Apr"
"19346380","cotrimoxazole for treatment of cerebral toxoplasmosis an observational cohort study during 1994 2006","2009 Apr"
"19346367","placental malaria and mother to child transmission of human immunodeficiency virus 1","2009 Apr"
"19346195","long chain polyunsaturated fatty acids as anti hiv supplementation during breastfeeding","2009 Mar"
"19346089","use of hiv rapid tests in free and anonymous screening consultations in the french west indies","2009 Jun"
"19345962","hiv mother to child transmission in a tertiary hospital in the era of generalization of preventive interventions","2009 Apr 11"
"19345945","long term follow up of a peer led hiv aids prevention program for married women in rural china","2009 Jul"
"19345943","timing and determinants of mother to child transmission of hiv in nigeria","2009 Jul"
"19345223","culture amplified multi parametric intracellular cytokine assay camp icc for enhanced detection of antigen specific t cell responses","2009 Jun 30"
"19345042","susceptibility of clinical isolates of cryptococcus neoformans to amphotericin b using time kill methodology","2009 Jun"
"19344863","search for protection against hiv infection","2009 Apr"
"19344523","impact of the kenya post election crisis on clinic attendance and medication adherence for hiv infected children in western kenya","2009 Apr 4"
"19344514","novel hiv 1 restriction factor that is biologically distinct from apobec3 cytidine deaminases in a human t cell line cem nkr","2009 Apr 3"
"19343830","anal cancer screening in men who have sex with men","2009 Jan"
"19343829","what types of cancers are associated with immune suppression in hiv lessons from solid organ transplant recipients","2009 Jan"
"19343828","hiv associated multicentric castleman disease","2009 Jan"
"19343601","wellness programmes for persons living with hiv aids experiences from eastern cape province south africa","2009"
"19343492","fertility intentions and reproductive health care needs of people living with hiv in cape town south africa implications for integrating reproductive health and hiv care services","2009 Jun"
"19343491","perceptions of hiv and fertility among adolescents in soweto south africa stigma and social barriers continue to hinder progress","2009 Jun"
"19343487","associations between perceptions and involvement in neighborhood violence and intimate partner violence perpetration among urban african american men","2009 Aug"
"19342652","association of hiv specific and total cd8 t memory phenotypes in subtype c hiv 1 infection with viral set point","2009 Apr 15"
"19342623","cutting edge il 2 immune complexes as a therapy for persistent virus infection","2009 Apr 15"
"19342375","anal human papillomavirus genotype diversity and co infection in a community based sample of homosexual men","2009 Sep"
"19342071","impact of a single amino acid in the variable region 2 of the old world monkey trim5alpha spry b30 2 domain on anti human immunodeficiency virus type 2 activity","2009 May 25"
"19341527","brazilian portuguese translation and validation of the hiv aids targeted quality of life instrument","2009 Jan"
"19341526","antiretroviral drug supply in argentina national program to combat human retroviruses aids and stds","2009 Jan"
"19341524","experience of a pediatric hiv clinic in guatemala city","2009 Jan"
"19341520","prevention of mother to child transmission of hiv in haiti","2009 Jan"
"19341490","genome wide association studies are coming for human infectious diseases","2009 Feb 10"
"19341465","analysis of hemagglutinin mediated entry tropism of h5n1 avian influenza","2009 Apr 2"
"19341388","social network analysis review of general concepts and use in preventive veterinary medicine","2009 May"
"19340513","hiv polyarteritis nodosa like vasculitis presenting as chronic abdominal pain","2009 Jul"
"19340071","hiv immune memory downloaded","2009 Apr 2"
"19339956","current world literature","2009 Mar"
"19339954","cell to cell hiv 1 spread and its implications for immune evasion","2009 Mar"
"19339953","current tests to evaluate hiv 1 coreceptor tropism","2009 Mar"
"19339951","how hiv changes its tropism evolution and adaptation","2009 Mar"
"19339949","human monoclonal antibodies and engineered antibody domains as hiv 1 entry inhibitors","2009 Mar"
"19339948","ccr5 monoclonal antibodies for hiv 1 therapy","2009 Mar"
"19339947","biology of ccr5 and cxcr4","2009 Mar"
"19339945","hiv 1 entry inhibitors an overview","2009 Mar"
"19339941","prevention of cervical cancer in women with hiv","2009 Jan"
"19339940","human papillomavirus vaccines and anal carcinoma","2009 Jan"
"19339939","human papillomavirus related disease in people with hiv","2009 Jan"
"19339938","do antiretrovirals reduce the risk of non aids defining malignancies","2009 Jan"
"19339936","kaposi s sarcoma associated herpesvirus transmission and primary infection","2009 Jan"
"19339935","stem cell transplantation in hiv infected patients","2009 Jan"
"19339934","hiv associated hodgkin lymphoma","2009 Jan"
"19339933","living longer with hiv what does it mean for cancer risk","2009 Jan"
"19339898","structure and outcomes of a hiv postexposure prophylaxis program in a high hiv prevalence setup in western kenya","2009 May 1"
"19339871","delayed first consultation after diagnosis of hiv infection in cameroon","2009 May 15"
"19339714","effect of early versus deferred antiretroviral therapy for hiv on survival","2009 Apr 30"
"19339430","dental students treating patients living with hiv aids the influence of attitudes and hiv knowledge","2009 Apr"
"19339398","effect of early exclusive breastfeeding on morbidity among infants born to hiv negative mothers in zimbabwe","2009 May"
"19339355","potential role of interleukin 18 in the immunopathogenesis of aids involvement in fratricidal killing of nk cells","2009 Jun"
"19339347","replication defective adenovirus vectors with multiple deletions do not induce measurable vector specific t cells in human trials","2009 Jun"
"19339344","monotypic human immunodeficiency virus type 1 genotypes across the uterine cervix and in blood suggest proliferation of cells with provirus","2009 Jun"
"19339330","previously undetected metabolic syndromes and infectious diseases among psychiatric inpatients","2009 Apr"
"19339030","seroreversion in children born to hiv positive and aids mothers from central west brazil","2009 Jun"
"19338781","prolyl isomerase pin1 stabilizes the human t cell leukemia virus type 1 htlv 1 tax oncoprotein and promotes malignant transformation","2009 Apr 3"
"19338734","sex education and knowledge of venerial disease among public school 9th graders","2009 Mar 30"
"19338514","anti tb drug resistance levels and patterns among mycobacterium tuberculosis isolated from newly diagnosed cases of pulmonary tuberculosis in dar es salaam tanzania","2009 Apr"
"19338474","identification of nevirapine resistant hiv 1 in the latent reservoir after single dose nevirapine to prevent mother to child transmission of hiv 1","2009 May 1"
"19338473","establishment of drug resistant hiv 1 in latent reservoirs","2009 May 1"
"19338244","epidemic process of gonorrhea in modern world","2009 Jan-Feb"
"19338231","counteraction to hiv aids epidemic in eastern europe and central asia","2009 Jan-Feb"
"19338141","single dose randomized open label two period crossover bioequivalence study comparing a fixed dose pediatric combination of lamivudine and stavudine tablet for oral suspension with individual liquid formulations in healthy adult male volunteers","2009"
"19307351","hiv and other sexually transmitted infections among men transgenders and women selling sex in two cities in pakistan a cross sectional prevalence survey","2009 Apr"
"19307347","modelling the transmission of hiv and hcv among injecting drug users in rawalpindi a low hcv prevalence setting in pakistan","2009 Apr"
"19307346","prevalence of hiv hcv and sexually transmitted infections among injecting drug users in rawalpindi and abbottabad pakistan evidence for an emerging injection related hiv epidemic","2009 Apr"
"19307345","stis and hiv in pakistan from analysis to action","2009 Apr"
"19307341","age at first sex in rural south africa","2009 Apr"
"19307338","is sexual risk taking behaviour changing in rural south west uganda behaviour trends in a rural population cohort 1993 2006","2009 Apr"
"19338073","recurrent increase of liver enzymes in a human immunodeficiency virus infected male with recent acute hepatitis b infection","2009 Apr"
"19338072","current role of tenofovir in clinical medicine","2008 Jun"
"19338050","malnutrition and neutropenia in children treated for burkitt lymphoma in malawi","2009 Jul"
"19337935","young parents relationship characteristics shared sexual behaviors perception of partner risks and dyadic influences","2009 Sep-Oct"
"19337934","race based sexual stereotyping and sexual partnering among men who use the internet to identify other men for bareback sex","2009 Sep-Oct"
"19337730","mhc haplotype h6 is associated with sustained control of sivmac251 infection in mauritian cynomolgus macaques","2009 May"
"19337434","once daily fosamprenavir with ritonavir in the treatment of hiv infection in therapy na ve patients","2008 Dec"
"19337023","growth and puberty in children with hiv infection","2009 Jan"
"19336831","maraviroc a coreceptor ccr5 antagonist for management of hiv infection","2009 Apr 15"
"19336755","hodgkin lymphoma in the swiss hiv cohort study","2009 Jun 4"
"19336735","cd4 counts and the risk of systemic non hodgkin s lymphoma in individuals with hiv in the uk","2009 Jun"
"19336585","isolation of a cellular factor that can reactivate latent hiv 1 without t cell activation","2009 Apr 14"
"19336438","cohort profile mamanengane or the africa centre vertical transmission study","2010 Apr"
"19335951","comparison of four culture systems for mycobacterium tuberculosis in the zambian national reference laboratory","2009 Apr"
"19335922","seroprevalence and factors associated with herpes simplex virus type 2 among hiv negative high risk men who have sex with men from rio de janeiro brazil a cross sectional study","2009 Apr 1"
"19335728","vaccines under study non hiv vaccines","2009 Mar-Apr"
"19335727","hiv vaccines under study","2009 Mar-Apr"
"19335673","perceived knowledge of blood borne pathogens and avoidance of contact with infected patients","2009 Mar"
"19335659","emerging role of supervised injecting facilities in human immunodeficiency virus prevention","2009 Apr"
"19335601","need for syphilis screening and counselling in hiv counselling and testing centres a curtain raiser study from north india","2009 Apr"
"19335468","effectiveness of a non surgical alternative to the mules operation in sheep","2009 Apr"
"19335172","willingness to be circumcised for preventing hiv among chinese men who have sex with men","2009 May"
"19335171","missed opportunities for religious organizations to support people living with hiv aids findings from tanzania","2009 May"
"19334477","predictive value of detection of hiv p24 antigen in the use of test systems with increased analytical sensitivity","2009 Feb"
"19334395","cutaneous infection caused by alternaria alternata in an immunocompetent host","2009 Jan"
"19334331","who s idea for universal hiv testing raises hopes and fears","2009 Mar"
"19334327","images in hiv aids fatal progressive multifocal leukoencephalopathy still a problem in the era of highly active antiretroviral therapy","2009 Mar"
"19334326","hiv positive surgeon an evidence based approach","2009 Mar"
"19334325","policy watch science and policy a perpetual dilemma","2009 Mar"
"19334324","battle against virus shows signs of progress","2009 Mar"
"27269644","mapping the body tracing the personal and the political dimensions of hiv aids in khayelitsha south africa","2009 Apr 1"
"25580473","enhancing patient adherence promoting engagement via positive patient provider relationships in hiv aids care","2009 Spring"
"24204104","challenges of ensuring participant consent in internet based sex studies a case study of the men s internet sex mints i and ii studies","2009 Apr"
"23946544","support groups marriage and the management of ambiguity among hiv positive women in northern nigeria","2009 Spring"
"23282982","specific immunotherapy in a pollen allergic patient with human immunodeficiency virus infection","2009 Apr"
"23227032","role of the charged residues of the gp2 helical regions in ebola entry","2009 Apr"
"22649588","life and death decisions in the cd95 system main pro and anti apoptotic modulators","2009 Apr"
"22495475","from chemotherapy to signal therapy 1909 2009 a century pioneered by paul ehrlich","2009 Apr"
"22199461","arv treatment and time allocation to household tasks evidence from kenya","2009 Apr 1"
"21976786","semiparametric inference of proportional odds model based on randomly truncated data","2009 Apr 1"
"21789050","use of nomograms for predictions of outcome in patients with advanced bladder cancer","2009 Apr"
"20827388","analyzing direct effects in randomized trials with secondary interventions an application to hiv prevention trials","2009 Apr"
"20669399","birds the bees and the bible single african american mothers perceptions of a faith based sexuality educaton program","2009 Spring"
"20524488","prevalence of hiv in pregnant women identified with a risk factor at a tertiary care hospital","2009 Apr-Jun"
"20524456","treatment of hbv and hdv co infection using lamivudine","2009 Apr-Jun"
"20509336","inoculation leprosy and hiv co infection a rare case with nerve involvement preceding development of skin patch and type 1 reaction as immune reconstitution syndrome following antiretroviral therapy","2009 Apr-Jun"
"19334060","declined neural efficiency in cognitively stable human immunodeficiency virus patients","2009 Mar"
"19333805","changing global essential medicines norms to improve access to aids treatment lessons from brazil","2009"
"19333559","generation and application of polyclonal antibody against replication and transcription activator of kaposi s sarcoma associated herpesvirus","2010 Feb"
"19333441","molecular neuropathology of gliomas","2009 Jan"
"19333387","comparison of replication competent first generation and helper dependent adenoviral vaccines","2009"
"19333054","sexually transmitted infections as a cause of proctitis in men who have sex with men","2009 Mar"
"19332968","risk factors for mortality from primary cryptococcosis in patients with hiv","2009 Mar"
"19332911","sexually transmitted infections and reproductive tract infections in female sex workers","2009 Apr-Jun"
"19332801","scaleable manufacture of hiv 1 entry inhibitor griffithsin and validation of its safety and efficacy as a topical microbicide component","2009 Apr 14"
"19332732","autologous stem cell transplantation in patients with hiv related lymphoma","2009 May 1"
"19332587","ethics surrounding hiv kidney donation and patient confidentiality","2009 Apr"
"19332396","lc tandem ms assay for the simultaneous measurement of new antiretroviral agents raltegravir maraviroc darunavir and etravirine","2009 Apr 15"
"19331682","economic costs and health related quality of life of people with hiv aids in the canary islands spain","2009 Mar 30"
"19331279","helping to heal a broken life","2009 Jan-Feb"
"19331259","sangomas problem or solution for south africa s health care system","2009 Mar"
"19330805","doxycycline enhances the ras mapk signaling and proliferation of mouse thymic epithelial cells","2009 Jun 1"
"19330539","molecular modification of t4 bacteriophage proteins and its potential application review","2009"
"19330443","systematic review of factors influencing fertility desires and intentions among people living with hiv aids implications for policy and service delivery","2009 Oct"
"19330442","exploratory behavioral intervention trial to improve rates of screening for aids clinical trials among racial ethnic minority and female persons living with hiv aids","2010 Jun"
"19330436","methamphetamine and viagra use relationship to sexual risk behaviors","2011 Apr"
"19329775","is there a role for decision aids in advanced breast cancer","2009 Jul-Aug"
"19329448","treatment of intestinal protozoan infections in children","2009 Jun"
"19329355","resistance to antiretrovirals in hiv infected pregnant women","2009 May"
"19329290","compliance to antiretroviral treatment in children in brazzaville congo","2009 May"
"19329176","sustainability of gains made in a primary school hiv prevention programme in kenya into the secondary school years","2010 Aug"
"19328999","universal voluntary hiv testing and immediate antiretroviral therapy","2009 Mar 28"
"19328996","universal voluntary hiv testing and immediate antiretroviral therapy","2009 Mar 28"
"19328995","universal voluntary hiv testing and immediate antiretroviral therapy","2009 Mar 28"
"19328994","universal voluntary hiv testing and immediate antiretroviral therapy","2009 Mar 28"
"19328992","universal voluntary hiv testing and immediate antiretroviral therapy","2009 Mar 28"
"19328850","development of a long acting injectable formulation with nanoparticles of rilpivirine tmc278 for hiv treatment","2009 Aug"
"19328734","safe substitution to zidovudine among hiv infected patients initiated on stavudine containing highly active antiretroviral therapy from a resource limited setting","2009 Nov"
"19328555","markers and risk factors for hcv hbv and hiv in a network of injecting drug users in melbourne australia","2009 May"
"19328477","first report of the absence of viral load in testicular sperm samples obtained from men with hepatitis c and hiv after washing and their subsequent use","2009 Sep"
"19328024","outcome after injections of crushed tablets in intravenous drug abusers in the helsinki university central hospital","2009 Jun"
"19327917","factors associated with event level stimulant use during sex in a sample of older low income men who have sex with men in los angeles","2009 Jun 1"
"19327806","intestinal parasitic infections in hiv aids patients presenting with diarrhoea in jakarta indonesia","2009 Sep"
"19327647","mosquito borne diseases","2009 Apr"
"19327512","patient outcome after aortic valve replacement with a mechanical or biological prosthesis weighing lifetime anticoagulant related event risk against reoperation risk","2009 Apr"
"19327355","requirement for microtubule integrity in the socs1 mediated intracellular dynamics of hiv 1 gag","2009 Apr 17"
"19327341","role of amphibian antimicrobial peptides in protection of amphibians from pathogens linked to global amphibian declines","2009 Aug"
"19327166","cancer risk in persons with hiv aids in india a review and future directions for research","2009 Mar 28"
"19327116","ccaat enhancer binding proteins and the pathogenesis of retrovirus infection","2009 Apr"
"19327099","community support and disclosure of hiv serostatus to family members by public sector antiretroviral treatment patients in the free state province of south africa","2009 May"
"19327055","identification of a new hiv type 1 circulating recombinant form crf38 bf1 in uruguay","2009 Mar"
"19327052","changing trend of hiv type 1 subtypes in nairobi","2009 Mar"
"19327051","differential regulation of indoleamine 2 3 dioxygenase ido by hiv type 1 clade b and c tat protein","2009 Mar"
"19327050","robust supervised and unsupervised statistical learning for hiv type 1 coreceptor usage analysis","2009 Mar"
"19327048","single nef proteins from hiv type 1 subtypes c and f fail to upregulate invariant chain cell surface expression but are active for other functions","2009 Mar"
"19327028","past present and future of hiv prevention integrating behavioral biomedical and structural intervention strategies for the next generation of hiv prevention","2009"
"19327023","long term hiv 1 suppression in the brazilian public health system","2009 May"
"19326997","changes in nk cell counts and receptor expressions and emergence of cd3 dim cd56 cells in hiv 1 infected patients in china","2009 Apr"
"19245929","therapeutic strategies for hepatitis and other infection related immune thrombocytopenias","2009 Jan"
"19326281","structural barriers and human rights related to hiv prevention and treatment in zimbabwe","2009"
"19326264","ideologies of sexuality menstruation and risk girls experiences of puberty and schooling in northern tanzania","2009 May"
"19326208","changing drug users risk environments peer health advocates as multi level community change agents","2009 Jun"
"19326206","pmtct haart and childbearing in mozambique an institutional perspective","2009 Jun"
"19325916","is ppar a prospective player in hiv 1 associated bone disease","2009"
"19325707","hiv prevalence risks for hiv infection and human rights among men who have sex with men msm in malawi namibia and botswana","2009"
"19325703","hiv aspartyl peptidase inhibitors interfere with cellular proliferation ultrastructure and macrophage infection of leishmania amazonensis","2009"
"19325571","pneumocystis choroiditis","2010 Jan"
"19325495","comparison of hiv prevalence estimates from sentinel surveillance and a national population based survey in uganda 2004 2005","2009 May 1"
"19325119","quantitative 3d video microscopy of hiv transfer across t cell virological synapses","2009 Mar 27"
"19325090","biomedical research hughes backs institute at epicenter of hiv and resistant tb","2009 Mar 27"
"19324581","acute encephalopathy and multi organ involvement with rhabdomyolysis during primary hiv infection","2009 Sep"
"19324460","delay in the diagnosis of hiv infection in spain can we tackle this epidemic in primary care","2009 Apr"
"19324415","hiv post exposure prophylaxis in children and adolescents presenting for reported sexual assault","2009 Mar"
"19324287","hiv and homosexuality in pakistan","2009 Apr"
"19323863","mothers infant feeding experiences constraints and supports for optimal feeding in an hiv impacted urban community in south africa","2009 Nov"
"19323807","what do young adults know about the hiv aids epidemic findings from a population based study in karachi pakistan","2009 Mar 26"
"19323719","update on hiv and infant feeding issues in developed and developing countries","2009 Mar-Apr"
"19323606","efficacy and acceptability of rapid point of care hiv testing in two clinical settings in ghana","2009 May"
"19323561","harnessing nature s insight design of aspartyl protease inhibitors from treatment of drug resistant hiv to alzheimer s disease","2009 Apr 23"
"19323062","recommendations of an expert group appointed by the polish gynaecological society on prevention of mother to child transmission of hiv","2009 Jan"
"19323059","pathogenesis and risk of hiv infection in women review of recent literature","2009 Jan"
"19323042","tuberculosis co morbidity and perceptions about health care among hiv infected plasma donors in rural china","2009 Jan"
"19323041","anti tuberculosis drug resistance and hiv co infection in phnom penh cambodia","2009 Jan"
"19323040","characteristics of hiv infected tuberculosis patients in thailand","2009 Jan"
"19323039","impact of a public antiretroviral program on tb hiv mortality banteay meanchey cambodia","2009 Jan"
"19323038","hiv 1 drug resistance mutations in children who failed non nucleoside reverse transcriptase inhibitor based antiretroviral therapy","2009 Jan"
"19323037","demographic socio economic behavioral and clinical factors predicting virologic failure with generic fixed dose combination antiretroviral therapy before universal health insurance coverage in northern thailand","2009 Jan"
"19323036","seroprevalence of hiv and hepatitis c co infection among blood donors in kathmandu valley nepal","2009 Jan"
"19323012","prime boost vaccination using recombinant mycobacterium bovis bcg and recombinant vaccinia virus dis harboring hiv 1 crf01 ae gag in mice influence of immunization routes","2009 Mar"
"19323011","prevalence of hiv infection and predictors for syphilis infection among female sex workers in southern china","2009 Mar"
"19323005","high prevalence of microsporidium infection in hiv infected patients","2009 Mar"
"19322966","insights into immunopathogenic mechanisms of hiv infection high levels of immune activation and hiv fitness","2008 Nov"
"19322955","hiv and community acquired mrsa","2009 Mar"
"19322744","effect of rosiglitazone on insulin sensitivity beta cell function bone mineral density and body composition in hiv positive patients on highly active antiretroviral therapy haart","2009 Jul"
"19322704","no evidence of hiv pol gene in spinal cord tissues in sporadic als by real time rt pcr","2010"
"19322667","adherence to the mediterranean diet is associated with a lower risk of body shape changes in croatian patients treated with combination antiretroviral therapy","2009"
"19322555","highly active antiretroviral therapy of neuro aids side effects on the nervous system and interactions","2009 Oct"
"19322041","association between male circumcision and prevalent hiv infections in rio de janeiro brazil","2009 Apr 1"
"19322040","using mathematical modeling to bridge phase 3 microbicide trials with public health decision making","2009 Apr 1"
"19321884","dynamic model of client recruitment and retention in community based hiv prevention programs","2011 Jan"
"19321868","male circumcision for the prevention of hsv 2 and hpv infections and syphilis","2009 Mar 26"
"19321756","genetic and temporal dynamics of human immunodeficiency virus type 1 crf07 bc in xinjiang china","2009 Jul"
"19321732","dried plasma transport using a novel matrix and collection system for human immunodeficiency virus and hepatitis c virus virologic testing","2009 May"
"19321618","tissue specific sequence alterations in the human immunodeficiency virus type 1 envelope favoring ccr5 usage contribute to persistence of dual tropic virus in the brain","2009 Jun"
"19321617","improved survival in rhesus macaques immunized with modified vaccinia virus ankara recombinants expressing simian immunodeficiency virus envelope correlates with reduction in memory cd4 t cell loss and higher titers of neutralizing antibody","2009 Jun"
"19321612","comparison of human and rhesus macaque t cell responses elicited by boosting with nyvac encoding human immunodeficiency virus type 1 clade c immunogens","2009 Jun"
"19321586","provision of multiple rather than two or fewer micronutrients more effectively improves growth and other outcomes in micronutrient deficient children and adults","2009 May"
"19321545","pope claims that condoms exacerbate hiv and aids problem","2009 Mar 25"
"19321516","web resources for rare auto inflammatory diseases towards a common patient registry","2009 Jun"
"19321503","mitochondrial function morphology and metabolic parameters improve after switching from stavudine to a tenofovir containing regimen","2009 Jun"
"19321342","vacuum cushioned removable cast walkers reduce foot loading in patients with diabetes mellitus","2009 Jul"
"19320868","quantitative estimate of the risks and benefits of possible alternative blood donor deferral strategies for men who have had sex with men","2009 Jun"
"19320697","it ain t what you do it s the way that you do it a qualitative study of advice for young cannabis users","2009 Mar"
"19320602","first detection of a novel hiv type 1 crf01 ae 07 bc recombinant among an epidemiologically linked cohort of idus in jiangsu china","2009 Apr"
"19320601","darunavir concentrations in cerebrospinal fluid and blood in hiv 1 infected individuals","2009 Apr"
"19320599","characterizing social support global and specific social support experiences of hiv infected youth","2009 May"
"19320592","low levels of antiretroviral resistant hiv infection in a routine clinic in cameroon that uses the world health organization who public health approach to monitor antiretroviral treatment and adequacy with the who recommendation for second line treatment","2009 May 1"
"19320571","lack of a decline in hiv incidence in a rural community with high hiv prevalence in south africa 2003 2007","2009 Apr"
"19320570","comparison of once daily fosamprenavir boosted with either 100 or 200 mg of ritonavir in combination with abacavir lamivudine 96 week results from col100758","2009 Apr"
"19320569","four year safety with polyacrylamide hydrogel to correct antiretroviral related facial lipoatrophy","2009 Apr"
"19320568","dendritic cell differentiation and maturation in the presence of hiv type 2 envelope","2009 Apr"
"19320567","high hiv type 1 prevalence and wide genetic diversity with dominance of recombinant strains but low level of antiretroviral drug resistance mutations in untreated patients in northeast gabon central africa","2009 Apr"
"19320566","liver complications have reached a plateau as cause of hospital admission and death in hiv patients in madrid","2009 Apr"
"19320565","worldwide distribution of hiv type 1 epitopes recognized by human anti v3 monoclonal antibodies","2009 Apr"
"19320564","frequent gross deletion in the hiv type 1 nef gene in hemophiliacs treated with korean red ginseng inhibition of detection by highly active antiretroviral therapy","2009 Apr"
"19320554","efficient generation of dopamine neuron like cells from skin derived precursors with a synthetic peptide derived from von hippel lindau protein","2009 Dec"
"19320423","is condom use the answer to preventing hiv transmission through sexual intercourse","2008 Dec"
"19320404","attitude and practice of antenatal hiv screening among pregnant women attending a secondary health facility in benin city","2008 Dec"
"19320371","assessing mediation in hiv intervention studies","2009 Mar-Apr"
"19320366","club drug use and dependence among young adults recruited through time space sampling","2009 Mar-Apr"
"19320245","perinatal zidovudine prophylaxis in hiv type 1 infected pregnant women with thalassaemia carriage in thailand","2009"
"19320244","phase i study to explore the activity and safety of sch532706 a small molecule chemokine receptor 5 antagonist in hiv type 1 infected patients","2009"
"19320243","compilation and prevalence of mutations associated with resistance to non nucleoside reverse transcriptase inhibitors","2009"
"19320242","are mutations in hiv type 1 reverse transcriptase 245 codon predictive of abacavir hypersensitivity reaction","2009"
"19320240","body image is a major determinant of sexual dysfunction in stable hiv infected women","2009"
"19320239","absence of a relation between efavirenz plasma concentrations and toxicity driven efavirenz discontinuations in the eurosida study","2009"
"19320238","mortality and morbidity among hiv type 1 infected patients during the first 5 years of a multicountry hiv workplace programme in africa","2009"
"19319955","plasma hhv 8 viral load in hhv 8 related lymphoproliferative disorders associated with hiv infection","2009 May"
"19319917","posttraumatic stress in aids orphaned children exposed to high levels of trauma the protective role of perceived social support","2009 Apr"
"19319674","hiv infection among internally displaced women and women residing in river populations along the congo river democratic republic of congo","2009 Oct"
"19319448","evaluation of hematological virologic and anthropometric parameters as progression markers in hiv 1 infected children","2009 Mar-Apr"
