"UID","Title","PublicationDate"
"10026717","cytomegalovirus enteritis in aids 2 cases","1999 Jan 23"
"10026615","maximum flow meters","1998 Nov"
"10026230","in situ amplification using universal energy transfer labeled primers","1999 Mar"
"10025859","severe paronychia due to zidovudine induced neutropenia in a neonate","1999 Feb"
"10025799","haart improves prognosis in hiv associated progressive multifocal leukoencephalopathy","1999 Feb"
"10025796","plasma viral load and cd4 lymphocytes predict hiv associated dementia and sensory neuropathy","1999 Feb"
"10025732","use of indirectly immobilized recombinant p17 antigen for detection of antibodies to hiv 1 by enzyme immunoassay","1999"
"10025479","epidemiology of drug resistant tuberculosis in texas","1999 Feb 15"
"10025388","non hodgkin lymphoma in acquired immunodeficiency syndrome manifesting as bilateral hypopyon","1999 Feb"
"10025181","swapping for life","1999 Feb"
"10024999","hiv 1998 eradication dreams","1998 Dec 26"
"10024946","clusters of pneumocystis carinii pneumonia analysis of person to person transmission by genotyping","1998 Dec"
"10024937","tuberculous meningitis in south african urban adults","1998 Nov"
"10024821","pneumocystis carinii is still a dangerous opportunist the infection is continuously a threat to immunocompromised patients","1999 Jan 27"
"10024752","new uk guidance on the prevention and control of transmission of hiv related and drug resistant tuberculosis","1999 Feb 5"
"10024211","completeness of hiv reporting in louisiana usa","1998 Dec"
"10024206","pregnancy body weight and human immunodeficiency virus infection in african women a prospective cohort study in kigali rwanda 1992 1994 pregnancy and hiv study group ege","1998 Dec"
"10024205","demographic clinical and social factors associated with human immunodeficiency virus infection and other sexually transmitted diseases in a cohort of women from the united kingdom and ireland mrc collaborative study of women with hiv","1998 Dec"
"10024204","review of statistical methods for estimating the risk of vertical human immunodeficiency virus transmission","1998 Dec"
"10024060","c1 inhibitor function and anti c1 inhibitor autoantibodies in patients with hiv type 1 infection","1999 Jan 1"
"10024059","hiv type 1 env subtype e in cambodia","1999 Jan 1"
"10024058","molecular epidemiology of hiv type 1 isolates from the czech republic identification of an env e subtype case","1999 Jan 1"
"10024054","sequence and drug susceptibility of subtype c protease from human immunodeficiency virus type 1 seroconverters in zimbabwe","1999 Jan 1"
"10024053","unraveling the mechanisms of neurotoxicity in hiv type 1 associated dementia inhibition of neuronal synaptic transmission by macrophage secretory products","1999 Jan 1"
"10024052","detection of kaposi s sarcoma associated herpesvirus in peripheral blood cells in human immunodeficiency virus infection association with kaposi s sarcoma cd4 cell count and hiv rna levels","1999 Jan 1"
"10024051","decreasing levels of anti nef antibody correlate with increasing hiv type 1 viral loads and aids disease progression","1999 Jan 1"
"10024050","presence and absence of histocompatibility antigens in hiv type 1 produced by autologous blood derived macrophages and peripheral blood lymphoblasts","1999 Jan 1"
"10024047","genetic analysis of human immunodeficiency virus in abidjan ivory coast reveals predominance of hiv type 1 subtype a and introduction of subtype g","1999 Jan 1"
"10023963","india has the largest number of people infected with hiv","1999 Jan 2"
"10023930","access to treatment for hiv in developing countries","1999 Jan 9"
"10023909","further clues emerge for strategies to attack hiv","1999 Jan 9"
"10023630","tuberculosis outbreaks in prison housing units for hiv infected inmates california 1995 1996","1999 Feb 5"
"10023616","hiv risk behaviors in adolescent substance abusers","1999 Mar"
"10023369","drugs for std management in developing countries choice procurement cost and financing","1998 Jun"
"10023368","notes from the field practical issues in upgrading std services based on experience from primary healthcare facilities in two rwandan towns","1998 Jun"
"10023367","syndromic management of stds in pharmacies evaluation and randomised intervention trial","1998 Jun"
"10023360","diagnosis of sexually transmitted infections in female prostitutes in dakar senegal","1998 Jun"
"10023358","reproductive tract infections in primary healthcare family planning and dermatovenereology clinics evaluation of syndromic management in morocco","1998 Jun"
"10023354","validation of the who diagnostic algorithm and development of an alternative scoring system for the management of women presenting with vaginal discharge in malawi","1998 Jun"
"10023352","validation of national algorithms for the diagnosis of sexually transmitted diseases in brazil results from a multicentre study","1998 Jun"
"10023351","specificity of dysuria and discharge complaints and presence of urethritis in male patients attending an std clinic in malawi","1998 Jun"
"10023350","evaluation of syndromic patient management algorithm for urethral discharge","1998 Jun"
"10023349","comparison of clinically directed disease specific and syndromic protocols for the management of genital ulcer disease in lesotho","1998 Jun"
"10023348","systematic analysis of std control an operational model","1998 Jun"
"10023347","global prevalence and incidence estimates of selected curable stds","1998 Jun"
"10023346","problems solutions and challenges in syndromic management of sexually transmitted diseases","1998 Jun"
"10023334","persistent damage to enterocytozoon bieneusi with persistent symptomatic relief after combined furazolidone and albendazole in aids patients","1998 Oct"
"10023333","aids vaccine development let a thousand flowers bloom","1998 Oct"
"10023207","focus on tuberculosis","1998"
"10023124","biological actions of nerve growth factor in the peripheral nervous system","1999"
"10022801","comparison of line probe assay lipa and sequence analysis for detection of hiv 1 drug resistance","1999 Mar"
"10022626","esophageal strictures complicating ulcerative esophagitis in patients with aids","1999 Feb"
"10022537","generation of retroviral vector for clinical studies using transient transfection","1999 Jan 1"
"10022535","inhibition of human immunodeficiency virus type 1 by tat rev regulated expression of cytosine deaminase interferon alpha2 or diphtheria toxin compared with inhibition by transdominant rev","1999 Jan 1"
"10022387","cd4 t cell enumeration in hiv infection with limited resources","1999 Jan 1"
"10022380","high level and effective production of human mannan binding lectin mbl in chinese hamster ovary cho cells","1999 Jan 1"
"10022094","from the centers for disease control and prevention decrease in aids related mortality in a state correctional system new york 1995 1998","1999 Feb 10"
"10022089","maintenance antiretroviral treatment in hiv infection","1999 Feb 10"
"10021898","acute myelocytic leukemia in immunodeficiency virus infection","1998 Dec"
"10021493","in vivo human skin permeability enhancement by oleic acid a laser doppler velocimetry study","1999 Mar 8"
"10021452","analysis of the adult thymus in reconstitution of t lymphocytes in hiv 1 infection","1999 Feb"
"9990846","psychosocial correlates of heterosexual condom use a meta analysis","1999 Jan"
"9990696","estimating the proportion of treatment effect explained by a surrogate marker","1999 Jan 15"
"9990692","markov model for measuring vaccine efficacy for both susceptibility to infection and reduction in infectiousness for prophylactic hiv vaccines","1999 Jan 15"
"9990691","classifying individuals based on predictors of random effects multicenter aids cohort study","1999 Jan 15"
"9990666","hiv uv and immunosuppression","1999 Feb"
"9990183","attitudes and practices of pharmacy managers regarding needle sales to injection drug users","1999 Jan-Feb"
"9990178","should pharmacists sell sterile syringes to injection drug users","1999 Jan-Feb"
"9989893","maternal syphilis and vertical perinatal transmission of human immunodeficiency virus type 1 infection","1998 Dec"
"9989768","orally administered dextran sulfate is absorbed in hiv positive individuals","1999 Feb"
"9989729","new results may help design effective hiv 1 vaccine","1999 Feb 6"
"9989720","lack of sex difference in cd4 to hiv 1 rna viral load ratio","1999 Feb 6"
"9989719","risk of new aids diseases in people on triple therapy","1999 Feb 6"
"9989543","why is hiv rarely transmitted by oral secretions saliva can disrupt orally shed infected leukocytes","1999 Feb 8"
"9989491","adaptors and molecular scaffolds in immune cell signaling","1999 Jan 8"
"9989342","clinical pharmacokinetics of lamivudine","1999 Jan"
"9989336","indinavir fluconazole interaction","1999 Feb"
"9989325","social relationships and the progression of human immunodeficiency virus infection a review of evidence and possible underlying mechanisms","1998 Summer"
"9989205","aids associated malignancies research perspectives","1999 Jan 29"
"9989143","valve repair in tricuspid endocarditis in the drug addict apropos a case","1999 Jan"
"9989009","integrating buddhism and hiv prevention in u s southeast asian communities","1999 Feb"
"9988901","croatian blood transfusion service in prevention of hiv spread during the war","1998"
"9988612","renal atrophy associated with long term treatment with indinavir","1999 Feb 4"
"9988507","genetics metabolism and host specificity of pneumocystis carinii","1998"
"9988504","importance of candida species other than candida albicans as opportunistic pathogens","1998"
"9988500","antifungal drug resistance in pathogenic fungi","1998"
"9988321","infection of sand flies by humans coinfected with leishmania infantum and human immunodeficiency virus","1999 Jan"
"9987849","analysis of changes during subclone development and ageing of human antibody producing heterohybridoma cells by northern blot and flow cytometry","1999 Jan 8"
"9987599","recent advances in chemokines and chemokine receptors","1999"
"9987539","antifungal agents part ii the azoles","1999 Jan"
"9987533","recrudescence of treated neurosyphilis in a patient with human immunodeficiency virus","1999 Jan"
"9987485","focal mycobacterial lymphadenitis after starting highly active antiretroviral therapy","1999 Jan 22"
"9987479","condom use in female sex workers in italy","1999 Jan"
"9987469","reducing aids risk among port workers in santos brazil","1999 Jan"
"9987468","universal hiv screening at a major metropolitan tb clinic hiv prevalence and high risk behaviors among tb patients","1999 Jan"
"9987255","intervention booster adding a decision making module to risk reduction and other health care programs for adolescents","1998 Sep-Oct"
"9987200","revised guidance to reduce risks to patients from health care workers exposed to hiv infection","1999 Jan 1"
"9987177","priming of cd8 ctl effector cells in mice by immunization with a stress protein influenza virus nucleoprotein fusion molecule","1999 Jan 28"
"9986880","in vitro susceptibilities of candida dubliniensis isolates tested against the new triazole and echinocandin antifungal agents","1999 Mar"
"9986860","application of dried blood spot specimens for serologic subtyping of human immunodeficiency virus type 1 in thailand","1999 Mar"
"9986840","dual qualitative quantitative nested pcr for detection of jc virus in cerebrospinal fluid high potential for evaluation and monitoring of progressive multifocal leukoencephalopathy in aids patients receiving highly active antiretroviral therapy","1999 Mar"
"9986830","detection of the 70 kilodalton histoplasma capsulatum antigen in serum of histoplasmosis patients correlation between antigenemia and therapy during follow up","1999 Mar"
"9986792","characterization of conformation dependent anti gp120 murine monoclonal antibodies produced by immunization with monomeric and oligomeric human immunodeficiency virus type 1 envelope proteins","1999 Feb 15"
"9986788","transmission of human immunodeficiency type 1 viruses with intersubtype recombinant long terminal repeat sequences","1999 Feb 15"
"10049050","megakaryocytic growth factors is there a new approach for management of thrombocytopenia in patients with malignancies","1999 Jan"
"10048911","hiv associated bacterial pneumonia in the era of highly active antiretroviral therapy","1999 Feb 1"
"10048910","lysis of hiv envelope glycoprotein expressing cells by cd4 t lymphocytes from chimpanzees","1999 Feb 1"
"10048909","effect of trimethoprim sulfamethoxazole as pneumocystis carinii pneumonia prophylaxis on bacterial illness pneumocystis carinii pneumonia and death in persons with aids","1999 Feb 1"
"10048906","obstetric and newborn outcomes in a cohort of hiv infected pregnant women a report of the women and infants transmission study","1999 Feb 1"
"10048905","feasibility and suitability of targeting young gay men for hiv vaccine efficacy trials","1999 Feb 1"
"10048904","factors related to the willingness of young gay men to participate in preventive hiv vaccine trials","1999 Feb 1"
"10048902","declining cd4 t lymphocyte counts are associated with increased risk of enteric parasitosis and chronic diarrhea results of a 3 year longitudinal study","1999 Feb 1"
"10048901","primary subtype c hiv 1 infection in harare zimbabwe","1999 Feb 1"
"10048899","comparison of viral load and human leukocyte antigen statistical and neural network predictive models for the rate of hiv 1 disease progression across two cohorts of homosexual men","1999 Feb 1"
"9973835","mefloquine induced grand mal seizure in tubercular meningitis","1998 Dec"
"9973762","world aids day","1999 Jan"
"9973511","cd95 fas apo 1 as a receptor governing astrocyte apoptotic or inflammatory responses a key role in brain inflammation","1999 Feb 15"
"9973508","conserved ctl epitopes shared between hiv infected human long term survivors and chimpanzees","1999 Feb 15"
"9973496","mycobacterium bovis bacille calmette gu rin enhances pathogenicity of simian immunodeficiency virus infection and accelerates progression to aids in macaques a role of persistent t cell activation in aids pathogenesis","1999 Feb 15"
"9973442","frequency of class i hla restricted anti hiv cd8 t cells in individuals receiving highly active antiretroviral therapy haart","1999 Feb 1"
"9973412","aids primary central nervous system lymphoma molecular analysis of the expressed vh genes and possible implications for lymphomagenesis","1999 Feb 1"
"9973386","processing of hiv 1 envelope glycoprotein for class i restricted recognition dependence on tap1 2 and mechanisms for cytosolic localization","1999 Feb 1"
"9973245","kaposi s sarcoma pathogenesis a link between immunology and tumor biology","1998"
"9972599","value of quantification of p24 antigen in plasma as a prognostic marker of survival in a cohort of 251 hiv positive patients","1998 Dec"
"9972597","study of histoenzymatic activity of isocitrate dh in the hepatic tissue of rats treated with azt image analysis","1998 Dec"
"9972595","evolution of the nutritional status of patients with hiv aids effects of socioeconomic situation and dietetic counseling","1998 Dec"
"9972526","managing drug reactions to sulfonamides and other drugs in hiv infection desensitization rather than rechallenge","1998 Dec"
"9972485","ex vivo human placental transfer of the anti hiv nucleoside inhibitor abacavir and the protease inhibitor amprenavir","1998"
"9972484","initial multicenter experience with double nucleoside therapy for human immunodeficiency virus infection during pregnancy","1998"
"9972379","characterization of rash with indinavir in a national patient cohort","1999 Jan"
"9972211","invasive aspergillosis in aids findings with high resolution computerized tomography","1998 Oct"
"9971869","transfusion medicine first of two parts blood transfusion","1999 Feb 11"
"9971818","v3 recombinants indicate a central role for ccr5 as a coreceptor in tissue infection by human immunodeficiency virus type 1","1999 Mar"
"9971814","identification of retroviral late domains as determinants of particle size","1999 Mar"
"9971772","actin associates with the nucleocapsid domain of the human immunodeficiency virus gag polyprotein","1999 Mar"
"9971769","human immunodeficiency virus type 1 protease triggers a myristoyl switch that modulates membrane binding of pr55 gag and p17ma","1999 Mar"
"9971763","acute effects of pathogenic simian human immunodeficiency virus challenge on vaccine induced cellular and humoral immune responses to gag in rhesus macaques","1999 Mar"
"9971757","hypervariable domain of the murine leukemia virus surface protein tolerates large insertions and deletions enabling development of a retroviral particle display system","1999 Mar"
"9971723","knowledge attitudes and behaviours related to hiv and aids among chinese adolescents in hong kong","1998 Dec"
"9952385","combination antiretroviral therapy and recent declines in aids incidence and mortality","1999 Mar"
"9952384","ltb4 and ltc4 are absent in the cerebrospinal fluid of human immunodeficiency virus type 1 seropositive persons with toxoplasmic encephalitis evidence for inhibition of 5 lipoxygenase by toxoplasma gondii","1999 Mar"
"9952381","molluscum contagiosum virus antibody responses in persons with clinical lesions and seroepidemiology in a representative australian population","1999 Mar"
"9952377","infrequent detection of tt virus infection in intravenous drug users prostitutes and homosexual men","1999 Mar"
"9952372","lactobacilli and vaginal host defense activation of the human immunodeficiency virus type 1 long terminal repeat cytokine production and nf kappab","1999 Mar"
"9952366","coinfection of macaques with simian immunodeficiency virus and simian t cell leukemia virus type i effects on virus burdens and disease progression","1999 Mar"
"9952365","maternal virus load and perinatal human immunodeficiency virus type 1 subtype e transmission thailand bangkok collaborative perinatal hiv transmission study group","1999 Mar"
"9952364","impaired phagocyte oxidative capacity in human immunodeficiency virus infected children","1999 Mar"
"9952362","efficacy of zidovudine and human immunodeficiency virus hiv hyperimmune immunoglobulin for reducing perinatal hiv transmission from hiv infected women with advanced disease results of pediatric aids clinical trials group protocol 185","1999 Mar"
"9952361","immunization with human immunodeficiency virus type 1 rgp120w61d in qs21 mpl adjuvant primes t cell proliferation and c c chemokine production to multiple epitopes within variable and conserved domains of gp120w61d","1999 Mar"
"9952360","protection against human immunodeficiency virus type 1 infection in persons with repeated exposure evidence for t cell immunity in the absence of inherited ccr5 coreceptor defects","1999 Mar"
"9952359","human immunodeficiency virus hiv specific cytotoxic t lymphocyte activity in hiv exposed seronegative persons","1999 Mar"
"9952358","effect of commencing combination antiretroviral therapy soon after human immunodeficiency virus type 1 infection on viral replication and antiviral immune responses","1999 Mar"
"9951982","natural history of human immunodeficiency virus 1 infection in haitian infants","1999 Jan"
"9951977","comparison of human immunodeficiency virus 1 dna polymerase chain reaction and qualitative and quantitative rna polymerase chain reaction in human immunodeficiency virus 1 exposed infants","1999 Jan"
"9951891","timing and necessity of endoscopy in aids patients with dysphagia or odynophagia","1998 Nov-Dec"
"9951712","mathematical analysis of the spread of hiv aids in japan","1998 Dec"
"9951649","human thymus a chimeric organ comprised of central and peripheral lymphoid components","1998"
"9951503","jaundice with free bilirubin following preventive anti retroviral therapy after sexual aggression","1999 Jan 9"
"9951489","prevalence of herpes family virus dna in the conjunctiva of patients positive and negative for human immunodeficiency virus using the polymerase chain reaction","1999 Feb"
"9951439","prevalence of risk factors associated with human papillomavirus infection in women living with hiv canadian women s hiv study group","1999 Jan 26"
"9951427","pharmacokinetics of cidofovir in renal insufficiency and in continuous ambulatory peritoneal dialysis or high flux hemodialysis","1999 Jan"
"9951321","a new type of hiv","1998 Dec"
"9951307","the use of hiv 1 protease inhibitors their effects on aids correlated outpatient and hospitalization activities a catchment area study","1998 Dec"
"9950679","interaction of fibroblast growth factor 2 fgf 2 with free gangliosides biochemical characterization and biological consequences in endothelial cell cultures","1999 Feb"
"9950459","indian welfare minister orders compulsory hiv testing for children in care","1999 Jan 30"
"9950441","feasibility and efficacy of routine pcr screening of blood donations for hepatitis c virus hepatitis b virus and hiv 1 in a blood bank setting","1999 Jan 30"
"9950098","low dose oral interferon alpha 2a in hiv 1 seropositive patients a double blind placebo controlled trial","1998"
"9950036","rapid diagnosis and susceptibility of mycobacterium tuberculosis to antibiotics using mgit system","1998 Oct-Dec"
"9950005","lower genital tract intraepithelial neoplasia in hiv infected women guidelines for evaluation and management","1999 Feb"
"9949955","amplicor hiv monitor nasba hiv 1 rna qt and quantiplex hiv rna version 2 0 viral load assays a canadian evaluation","1998 Dec"
"9949953","distribution of cd4 t lymphocytes levels in patients with clinical symptoms of aids in three west african countries","1998 Dec"
"9949858","development of hiv protease inhibitors a survey","1998"
"9949839","t cell apoptosis in hiv infection mechanisms and relevance for aids pathogenesis","1998"
"9949800","using conventional and molecular epidemiological analyses to target tuberculosis control interventions in a low incidence area","1998"
"9949761","ethics and hiv trials","1999 Feb"
"9949750","implementation of condom social marketing in louisiana 1993 to 1996","1999 Feb"
"9949745","effectiveness of the reach for health community youth service learning program in reducing early and unprotected sex among urban middle school students","1999 Feb"
"9949727","dna biochip using a phototransistor integrated circuit","1999 Jan 15"
"9949697","correlates of condom coupon redemption among urban sexually transmitted disease clinic patients","1999 Jan-Feb"
"9949674","testicular lymphoma in two patients with aids and two without aids","1998 Sep-Oct"
"9949673","antibodies against toxoplasma gondii in patients with hiv in yucatan","1998 Sep-Oct"
"9949664","additive effect of marihuana and retrovirus in the anergy of natural killer cells in mice","1999 Jan 10"
"9949657","recommendations for occupational exposures to hiv","1999 Jan"
"9949454","first case in russia of coinfection of visceral leishmaniasis and hiv infection","1998"
"9949156","coreceptor chemokine receptor expression on human hematopoietic cells biological implications for human immunodeficiency virus type 1 infection","1999 Feb 15"
"9949155","interferon gamma upregulates ccr5 expression in cord and adult blood mononuclear phagocytes","1999 Feb 15"
"9935143","hiv testing united states 1996","1999 Jan 29"
"9935141","increases in unsafe sex and rectal gonorrhea among men who have sex with men san francisco california 1994 1997","1999 Jan 29"
"9934956","soluble protein and antigenic heterogeneity in axenic blastocystis hominis isolates pathogenic implications","1999 Feb"
"9934762","severe gastrointestinal hemorrhage due to mycobacterium avium complex in a patient receiving immunosuppressive therapy","1999 Jan"
"9934706","properties and mechanism of action of a 17 amino acid v3 loop specific microantibody that binds to and neutralizes human immunodeficiency virus type 1 virions","1999 Jan"
"9934704","role of class i major histocompatibility complex restricted and unrestricted suppression of human immunodeficiency virus type 1 replication by cd8 t lymphocytes","1999 Jan"
"9934673","human immunodeficiency virus type 2","1999 Jan-Feb"
"9934671","management of occupational exposures to hiv updated guidelines for postexposure prophylaxis centers of disease control and prevention","1999 Jan-Feb"
"9934670","women and the prevention of hiv infection an integrative review of the literature","1999 Jan-Feb"
"9934667","stress and hiv disease progression psychoneuroimmunological framework","1999 Jan-Feb"
"9934666","grappling with global concerns in the search for an hiv vaccine","1999 Jan-Feb"
"9934596","modeling the dynamics of hiv 1 and cd4 and cd8 lymphocytes","1999 Jan-Feb"
"9934009","cure for cancer aids vaccine not just yet","1998 Dec"
"9933742","activation of a cryptic splice donor in human immunodeficiency virus type 1","1999 Jan"
"9933589","truncation of macrophage derived chemokine by cd26 dipeptidyl peptidase iv beyond its predicted cleavage site affects chemotactic activity and cc chemokine receptor 4 interaction","1999 Feb 12"
"9933494","patient provider relationship opportunities as well as problems","1999 Jan"
"9933434","successful immunomodulating in aids patients with ursodeoxycholic acid a pilot study","1999 Jan"
"9933172","control of viremia in simian immunodeficiency virus infection by cd8 lymphocytes","1999 Feb 5"
"9933101","dendritic cells transfected with the nef genes of hiv 1 primary isolates specifically activate cytotoxic t lymphocytes from seropositive subjects","1999 Jan"
"9933084","altered ex vivo balance between cd28 and cd28 cells within hiv specific cd8 t cells of hiv seropositive patients","1999 Jan"
"9932940","jc virus dna load in patients with and without progressive multifocal leukoencephalopathy","1999 Jan 15"
"9932830","aids related kaposi s sarcoma involving bone and bone marrow","1999 Jan"
"9932558","videotaped training in alcohol counseling for obstetric care practitioners a randomized controlled trial","1999 Feb"
"9932303","neuropathology of adult hiv infection","1998 Dec"
"9932223","protease inhibitors diabetes mellitus and blood lipids","1998 Dec"
"9931806","perioperative therapy of hiv infections","1998"
"9931583","biological osteosynthesis","1998"
"9931318","purification characterization and molecular cloning of trichoanguin a novel type i ribosome inactivating protein from the seeds of trichosanthes anguina","1999 Feb 15"
"9931013","glucosylation of glycosylphosphatidylinositol membrane anchors identification of uridine diphosphate glucose as the direct donor for side chain modification in toxoplasma gondii using carbohydrate analogues","1999 Feb 2"
"9930870","human immunodeficiency virus type 1 neutralizing antibodies accelerate clearance of cell free virions from blood plasma","1999 Feb"
"9930869","neutralizing antibody directed against the hiv 1 envelope glycoprotein can completely block hiv 1 siv chimeric virus infections of macaque monkeys","1999 Feb"
"9930868","live attenuated multiply deleted simian immunodeficiency virus causes aids in infant and adult macaques","1999 Feb"
"9930861","live attenuated aids vaccines hazards and hopes","1999 Feb"
"9930854","hiv 1 neutralizing antibodies how full is the bottle","1999 Feb"
"9930570","cobalamin deficiency in patients infected with the human immunodeficiency virus","1999 Jan"
"9930548","aids related plasmablastic lymphomas of the oral cavity and jaws a diagnostic dilemma","1999 Jan"
"9930161","sino orbital aspergillosis in acquired immunodeficiency syndrome","1999 Jan"
"9930098","retesting of bone donors 2 months after donation guarantees sufficient safety of bone allografts","1998 Dec"
"9930097","bone bank service in finland experience of bacteriologic serologic and clinical results of the turku bone bank 1972 1995","1998 Dec"
"9929887","a functional model of the central epitope of the v3 loop of hiv 1 gp120 when complexed with antibodies","1998 Nov-Dec"
"9929867","some aspects of the pathogenesis of hiv infection","1998 Nov-Dec"
"9929806","maintaining the oral health of splinted teeth","1999 Jan"
"9929753","cardiac and autonomic evaluation in a pediatric population with human immunodeficiency virus","1999 Jan"
"9929359","integrating molecular diagnostic and flow cytometric reporting for improved longitudinal monitoring of hiv patients","1998"
"9929295","therapy planning as constraint satisfaction a computer based antiretroviral therapy advisor for the management of hiv","1998"
"9929113","persistent parvovirus b19 related anemia of seven years duration in an hiv infected patient complete remission associated with highly active antiretroviral therapy","1999 Feb"
"9929102","schistocytosis and a thrombotic microangiopathy like syndrome in hospitalized hiv infected patients","1999 Feb"
"9929067","hiv drug resistance testing shows promise","1999 Jan 27"
"9928741","failure of pediatric aids prevention despite maternal hiv screening in paris france","1999 Jan 1"
"9928738","cytokine profiles in a cohort of long term survivors of transfusion acquired hiv 1 infection","1999 Jan 1"
"9928737","antibodies to the cd4 binding site of hiv 1 gp120 in patients infected by variants belonging to the m or o group","1999 Jan 1"
"9928735","effect of race on insurance coverage and health service use for hiv infected gay men","1999 Jan 1"
"9928733","survival of hiv 1 in syringes","1999 Jan 1"
"9928732","risk behavior and hiv infection among new drug injectors in the era of aids in new york city","1999 Jan 1"
"9928731","hiv 1 subtypes among blood donors from rio de janeiro brazil","1999 Jan 1"
"9928730","hiv infection and disturbances of vaginal flora during pregnancy","1999 Jan 1"
"9928727","effect of antiviral drugs used to treat cytomegalovirus end organ disease on subsequent course of previously diagnosed kaposi s sarcoma in patients with aids","1999 Jan 1"
"9928726","protease inhibitor based therapy is associated with decreased hiv related health care costs in men treated at a veterans administration hospital","1999 Jan 1"
"9928725","concomitant therapy with subcutaneous interleukin 2 and zidovudine plus didanosine in patients with early stage hiv infection","1999 Jan 1"
"9928709","torsades de pointes a case with multiple variables","1999 Jan"
"9928693","diagnostic aids in the differentiation of pyloric stenosis from severe gastroesophageal reflux during early infancy the utility of serum bicarbonate and serum chloride","1999 Jan"
"9928564","molecular biology of the estrogen receptor aids in the understanding of tamoxifen resistance and breast cancer prevention with raloxifene","1998"
"9928467","hip pelvic and thigh injuries and disorders in the adolescent athlete","1998 Oct"
"9928410","expression of inducible nitric oxide synthase in duodenal tissue of hiv infected patients","1998 Nov 17"
"9928403","identification of cmv specific immunoglobulin production by intestinal biopsies of aids patients with cmv enteritis","1998 Nov 17"
"9928402","mechanism of diarrhea in hiv is based on an impaired epithelial barrier function that could be induced by a specific cytokine pattern","1998 Nov 17"
"9928377","hiv siv enteropathy","1998 Nov 17"
"9928375","identification of the autoantigen of celiac disease","1998 Nov 17"
"9928208","immunosuppression by retroviruses implications for xenotransplantation","1998 Dec 30"
"9927827","disseminated cutaneous sporotrichosis as the initial manifestation of acquired immunodeficiency syndrome case report","1999 Jan-Feb"
"9927815","comment leprosy hiv infection and lepra reactions","1998 Dec"
"9927804","how to reduce the prevalence of hiv positive blood donors","1998 Dec"
"9927792","incidence and clinical features of splenic abscesses with special reference to tuberculous etiology in a general hospital","1998 Dec"
"9927761","human milk glycoconjugates that inhibit pathogens","1999 Feb"
"9927573","heterosubtypic immunity to lethal influenza a virus infection is associated with virus specific cd8 cytotoxic t lymphocyte responses induced in mucosa associated tissues","1999 Feb 1"
"9927359","risk factors for rifampin monoresistant tuberculosis a case control study","1999 Feb"
"9927215","invited commentary needle exchange no help for hepatitis","1999 Feb 1"
"9927214","syringe exchange and risk of infection with hepatitis b and c viruses","1999 Feb 1"
"9927163","zidovudine induced mitochondrial disorder with massive liver steatosis myopathy lactic acidosis and mitochondrial dna depletion","1999 Jan"
"9927104","switching hiv 1 protease inhibitor therapy which when and why","1999 Jan 25"
"9927080","clarithromycin as a single modality treatment in mycobacterial avium intracellular infections","1999 Jan"
"9926965","use of ilizarov external fixation for a periprosthetic supracondylar femur fracture","1999 Jan"
"9926910","prevalence of hypertension and the status of cardiovascular health in south africa","1998 Autumn"
"9926731","research interests of physicians in two practice based primary care research networks","1999 Jan"
"9926697","tuberculosis in louisiana an update","1998 Dec"
"9926684","infectious causes of heel pain","1999 Jan"
"9926547","high rates of drug use but low rates of hiv risk behaviours among injecting drug users during incarceration in dutch prisons","1998 Sep"
"9926545","risk factors for and knowledge of mycobacterium tuberculosis infection among drug users in substance abuse treatment","1998 Sep"
"9926529","patterns of sexual and injecting risk behaviours in french intravenous drug users not reporting hiv and hepatitis c virus seropositivities","1998 Nov"
"9926528","bloodborne viral infection in irish injecting drug users","1998 Nov"
"9926409","identification of in vitro metabolites of indinavir by intelligent automated lc ms ms intams utilizing triple quadrupole tandem mass spectrometry","1999 Feb"
"9926407","flow injection with chemical reaction interface isotope ratio mass spectrometry an alternative to off line combustion for detecting low levels of enriched 13c in mass balance studies","1999 Feb"
"9926119","abdominal tuberculosis","1998 Aug"
"9925867","human immunodeficiency virus status and delayed type hypersensitivity skin testing in ugandan children","1999 Feb"
"9925811","dynamics of co infection with m tuberculosis and hiv 1","1999 Feb"
"9925706","novel approach to ring type foreign body removal the u wire","1999 Feb"
"9925525","broad spectrum microbicide with virucidal activity against sexually transmitted viruses","1999 Feb"
"9925517","clinical pharmacokinetics of 1 s 2 hydroxy 2 oxo 1 4 2 dioxaphosphorinan 5 yl methyl cytosine in human immunodeficiency virus infected patients","1999 Feb"
"9925516","rapid non culture based assay for clinical monitoring of phenotypic resistance of human immunodeficiency virus type 1 to lamivudine 3tc","1999 Feb"
"9925514","genetic variation and susceptibilities to protease inhibitors among subtype b and f isolates in brazil","1999 Feb"
"9925493","hiv vaccines magic of the occult","1999 Jan 15"
"9925480","t cell production slowed not exhausted","1999 Jan 15"
"9925395","ribs anatomic and radiologic considerations","1999 Jan-Feb"
"9924874","recurrent major depressive disorder among human immunodeficiency virus hiv positive and hiv negative intravenous drug users findings of a 3 year longitudinal study","1999 Jan-Feb"
"9924865","individual family and relationship predictors of young women s sexual risk perceptions","1999 Jan-Feb"
"9924760","transfusion of the hiv seropositive patient immunomodulation viral reactivation and limiting exposure to ebv hhv 4 cmv hhv 5 and hhv 6 7 and 8","1999 Jan"
"9924753","hiv in scotland the challenge ahead","1998 Dec"
"9924733","hiv service provision and training needs in outpatient mental health settings","1999 Spring"
