UID,Title,PublicationDate
15671803,immune activation and oxidative damage in hiv positive and hiv negative adolescents,2005 Feb 1
15671801,cost effectiveness of hiv screening for incarcerated pregnant women,2005 Feb 1
15671799,body composition and metabolic changes in antiretroviral naive patients randomized to didanosine and stavudine vs abacavir and lamivudine,2005 Feb 1
15671796,attenuated poxvirus based simian immunodeficiency virus siv vaccines given in infancy partially protect infant and juvenile macaques against repeated oral challenge with virulent siv,2005 Feb 1
15671795,managing cardiovascular risk in patients with hiv infection,2005 Feb 1
15671621,cardiac tumor as an initial manifestation of acquired immunodeficiency syndrome,2005 Feb
15671455,effects of an intensive street level police intervention on syringe exchange program use in philadelphia pa,2005 Feb
15671441,modulation of human dendritic cell function following transduction with viral vectors implications for gene therapy,2005 May 15
15671259,long term outcome of chronic drug use the amsterdam cohort study among drug users,2005 Feb 1
15671136,major depressive disorder with psychotic features induced by interferon alpha treatment for hepatitis c in a polydrug abuser,2005 Jan
15671134,case of clozapine induced tonic clonic seizures managed with valproate implications for clinical care,2005 Jan
15670887,biodistribution and persistence of an mva vectored candidate hiv vaccine in siv infected rhesus macaques and scid mice,2005 Feb 10
15670878,epidemiological contribution to the preparation of field trials for hiv and sti vaccines objectives and methods of feasibility studies,2005 Feb 10
15670446,ehealth behavior management model a stage based approach to behavior change and management,2004 Oct
15670289,double jeopardy hiv and cervical cancer in indian women,2005 Jan-Feb
15670254,successful administration of aggressive chemotherapy concomitant to tuberculostatic and highly active antiretroviral therapy in a patient with aids related burkitt s lymphoma,2005 Jan
15670253,coronary artery bypass grafting in a patient with hiv,2005 Jan
15670252,emergence of invasive cerebral aspergillosis in an hiv positive patient on voriconazole therapy,2005 Jan
15670251,protease inhibitor exposure and increased risk of cardiovascular disease in hiv infected patients,2005 Jan
15670250,pancreatic exocrine insufficiency in hiv positive patients,2005 Jan
15670249,chlamydia pneumoniae infection in hiv positive patients prevalence and relationship with lipid profile,2005 Jan
15670248,advantages of flow cytometry immunophenotyping for the diagnosis of central nervous system non hodgkin s lymphoma in aids patients,2005 Jan
15670246,extended antiretroviral treatment interruption in hiv infected patients with long term suppression of plasma hiv rna,2005 Jan
15669881,tenofovir disoproxil fumarate a review of its use in the management of hiv infection,2005
15669518,aids and pregnancy which strategies interview by helene delmotte,2004 Dec
15669436,partner communication and hiv risk behaviors among at risk women,2004
15669144,role of reproductive health providers in preventing hiv,2004 Oct
15669132,tb vaccine trials started,2004 Dec
15669130,inhibitory drug levels found in breast milk,2004 Dec
15668873,prevalence of antiretroviral drug resistance mutations in chronically hiv infected treatment naive patients implications for routine resistance screening before initiation of antiretroviral therapy,2005 Feb 1
15668871,mother to child transmission of hiv infection in the era of highly active antiretroviral therapy,2005 Feb 1
15668870,determination of human papillomavirus hpv load and type in high grade cervical lesions surgically resected from hiv infected women during follow up of hpv infection,2005 Feb 1
15668858,unsuspected recent transmission of tuberculosis among high risk groups implications of universal tuberculosis genotyping in its detection,2005 Feb 1
15668739,hiv 1 specific cd4 t lymphocyte turnover and activation increase upon viral rebound,2005 Feb
15668698,ex vivo generation of genetically modified dendritic cells for immunotherapy implications of lymphocyte contamination,2005 Feb
15668642,star suture opacities of the crystalline lens an illustrative report in aids patients,2005 Feb
15668621,relative efficacy of prevention counseling with rapid and standard hiv testing a randomized controlled trial respect 2,2005 Feb
15668620,efficacy of a booster counseling session 6 months after hiv testing and counseling a randomized controlled trial respect 2,2005 Feb
15668619,predictors of infection with chlamydia or gonorrhea in incarcerated adolescents,2005 Feb
15668615,herpes simplex virus seroprevalence and risk factors in 2 canadian sexually transmitted disease clinics,2005 Feb
15668550,early virological failure in treatment naive hiv infected adults receiving didanosine and tenofovir plus efavirenz or nevirapine,2005 Jan 28
15668544,incidence and risk factors for rash in thai patients randomized to regimens with nevirapine efavirenz or both drugs,2005 Jan 28
15668542,hiv disease progression in a patient cohort treated via a clinical research network in a resource limited setting,2005 Jan 28
15668541,effectiveness of cotrimoxazole prophylaxis on mortality in adults with tuberculosis in rural south africa,2005 Jan 28
15668539,combining fosamprenavir with lopinavir ritonavir substantially reduces amprenavir and lopinavir exposure actg protocol a5143 results,2005 Jan 28
15668537,hiv 1 tat inhibits neprilysin and elevates amyloid beta,2005 Jan 28
15668255,effect of nicotine on lung s adenosylmethionine and development of pneumocystis pneumonia,2005 Apr 15
15668214,homosexuality and hiv aids prevention the challenge of transferring lessons learned from western europe to central and eastern european countries,2005 Mar
15668174,antiviral function of apobec3g can be dissociated from cytidine deaminase activity,2005 Jan 26
15668090,disseminated strongyloidiasis in a patient with acquired immunodeficiency syndrome,2004 Dec
15667922,no evidence of improved survival in hiv elderly patients since introduction of highly active antiretroviral therapy,2005 Feb
15667871,approach to management of clinically localized prostate cancer in patients with human immunodeficiency virus,2005 Jan
15667716,rapid serological assays for leptospirosis are of limited value in southern vietnam,2004 Dec
15667010,predictors of hiv testing and intention to test among hispanic farmworkers in south florida,2005 Winter
15667009,social sexual environment of gay men residing in a rural frontier state implications for the development of hiv prevention programs,2005 Winter
15666507,hiv prevalence among individuals having had serology performed in eight spanish cities following heterosexual exposure 1992 2003,2004 Nov-Dec
15666460,functional ability after hip fracture among patients home dwelling at the time of fracture,2004 Dec
15666458,epidemiology of aids defining conditions in greece,2004 Dec
15666457,hiv infection and risk behaviour of commercial sex workers and intravenous drug users in slovakia,2004 Dec
15665649,modified bootscan algorithm for automated identification of recombinant sequences and recombination breakpoints,2005 Jan
15665646,results of an elispot proficiency panel conducted in 11 laboratories participating in international human immunodeficiency virus type 1 vaccine trials,2005 Jan
15665644,hiv type 1 protease inhibitors enhance bone marrow progenitor cell activity in normal subjects and in hiv type 1 infected patients,2005 Jan
15665641,nigerian hiv type 2 subtype a and b from heterotypic hiv type 1 and hiv type 2 or monotypic hiv type 2 infections,2005 Jan
15665639,predictors of hiv serostatus among hiv discordant couples in lusaka zambia and female antenatal clinic attendants in kigali rwanda,2005 Jan
15665638,high prevalence of htlv i and htlv ii among blood donors in argentina a south american health concern,2005 Jan
15665637,internet helps prostitutes,2005 Jan
15665635,risk factors for sexually transmitted disease among rural to urban migrants in china implications for hiv sexually transmitted disease prevention,2005 Jan
15665634,std and hiv counseling practices of british columbia primary care physicians,2005 Jan
15665633,integration of motivational interviewing and cognitive behavioral therapy to improve hiv medication adherence and reduce substance use among hiv positive men and women results of a pilot project,2005 Jan
15665632,body habitus in a cohort of hiv seropositive and hiv seronegative injection drug users,2005 Jan
15665631,abacavir compared to protease inhibitors as part of haart regimens for treatment of hiv infection patient satisfaction and implications for adherence,2005 Jan
15665629,experts speak studying the potential of tenofovir to prevent sexual transmission of hiv first steps interview by vicki glaser,2005 Jan
15665445,potentiation of t cell function by a marine algae derived sulfated polymannuroguluronate in vitro analysis of novel mechanisms,2005 Jan
15665097,unparalleled complexity of the mhc class i region in rhesus macaques,2005 Feb 1
15664964,long term protection against tuberculosis following vaccination with a severely attenuated double lysine and pantothenate auxotroph of mycobacterium tuberculosis,2005 Feb
15664915,enhanced killing of candida albicans by human macrophages adherent to type 1 collagen matrices via induction of phagolysosomal fusion,2005 Feb
15664714,predictors of substance use frequency and reductions in seriousness of use among persons living with hiv,2005 Feb 14
15664713,gender differences in the distribution of cocaine and heroin in central harlem,2005 Feb 14
15664591,injuries from biologic material of suicide bombers,2005 Feb
15664527,impact of hiv protease inhibitors on opportunistic parasites,2005 Feb
15664342,simultaneous determination of the hiv nucleoside analogue reverse transcriptase inhibitors lamivudine didanosine stavudine zidovudine and abacavir in human plasma by reversed phase high performance liquid chromatography,2005 Feb 25
15664233,hard choices rationing antiretroviral therapy for hiv aids in africa,2005 Jan 22-28
15664207,treatment of aids in conflict affected settings a failure of imagination,2005 Jan 22-28
15664060,evaluation of a modified version of heteroduplex mobility assay for rapid screening of hiv 1 isolates in epidemics characterized by mono dual clade predominance,2005 Mar
15663844,exposure to nonhuman primates in rural cameroon,2004 Dec
15663784,towards an understanding of barriers to condom use in rural benin using the health belief model a cross sectional survey,2005 Jan 21
15663766,national surveillance of dialysis associated diseases in the united states 2002,2005 Jan-Feb
15663655,skin diseases in south east nigeria a current perspective,2005 Jan
15663139,ex vivo analysis of hiv 1 co receptors at the endocervical mucosa of women using oral contraceptives,2004 Dec
15663127,management of genital chlamydial infections at termination of pregnancy services in england and wales where are we now,2004 Dec
15662980,pmtct programme partial assessments can build the picture,2004 Dec
15662769,early onset dementias three cases,2004 Nov 20
15661765,rich nations should pay more to developing countries,2005 Jan 22
15661475,effect of periodic vitamin a supplementation on mortality and morbidity of human immunodeficiency virus infected children in uganda a controlled clinical trial,2005 Jan
15661383,correlates of hiv vaccine trial participation an indian perspective,2005 Feb 3
15661168,inter subunit disulfide bonds in soluble hiv 1 envelope glycoprotein trimers,2005 Feb 5
15661166,role of hiv 2 envelope in lv2 mediated restriction,2005 Feb 5
15661163,human immunodeficiency virus type 1 tat protein induces an intracellular calcium increase in human monocytes that requires dhp receptors involvement in tnf alpha production,2005 Feb 5
15661147,selective recognition of oligomeric hiv 1 primary isolate envelope glycoproteins by potently neutralizing ligands requires efficient precursor cleavage,2005 Feb 5
15661136,decreased perforin and granzyme b expression in senescent hiv 1 specific cytotoxic t lymphocytes,2005 Feb 5
15660989,measuring health state preferences for hemophilia development of a disease specific utility instrument,2005 Jan
15660918,human herpesvirus 8 infection of umbilical cord blood derived cd34 stem cells enhances the immunostimulatory function of their dendritic cell progeny,2005 Jan
15660742,disappearing diabetes resolution of apparent type 1 diabetes in a patient with aids and cytomegalovirus cmv infection,2005 Feb
15660651,hhv 8 kshv during the development of kaposi s sarcoma evaluation by polymerase chain reaction and immunohistochemistry,2005 Jan
15660557,aids epidemic poses serious threat to europe,2005 Feb
15660527,aptamers an emerging class of therapeutics,2005
15660510,progress toward an hiv vaccine,2005
15660442,structural accelerated failure time models for survival analysis in studies with time varying treatments,2005 Jul
15660111,long term preservation of retinal function in the rcs rat model of retinitis pigmentosa following lentivirus mediated gene therapy,2005 Apr
15660015,antiretroviral postexposure prophylaxis after sexual injection drug use or other nonoccupational exposure to hiv in the united states recommendations from the u s department of health and human services,2005 Jan 21
15659881,initiation of regular marijuana use among a cohort of women infected with or at risk for hiv in the women s interagency hiv study wihs,2004 Dec
15659880,challenges for hiv vaccine dissemination and clinical trial recruitment if we build it will they come,2004 Dec
15659879,rhabdomyolysis after simvastatin therapy in an hiv infected patient with chronic renal failure,2004 Dec
15659878,immunoglobulin levels and prediction of progression to aids in hiv infected injection drug users,2004 Dec
15659776,vascular endothelial growth factor induced disruption of gap junctions is relayed by an autocrine communication via atp release in coronary capillary endothelium,2004 Dec
15659755,subset of human immunodeficiency virus type 1 long term non progressors is characterized by the unique presence of ancestral sequences in the viral population,2005 Feb
15659754,enhanced immunogenicity using an alphavirus replicon dna vaccine against human immunodeficiency virus type 1,2005 Feb
15659753,predictive value of anti cell and anti human immunodeficiency virus hiv humoral responses in hiv 1 exposed seronegative cohorts of european and asian origin,2005 Feb
15659734,topical microbicides become topical,2005 Jan 20
15659584,condom use predictors for low income african american women,2005 Feb
15658520,strategies for the prevention and treatment of allergies in children and adolescents,2004 Dec 9
15658358,anti hiv drugs,2004 Dec
15658140,hepatic lymphoma an imaging approach with emphasis on image guided needle biopsy,2005 Jan
15657948,crystal structures and kir3dl1 recognition of three immunodominant viral peptides complexed to hla b 2705,2005 Feb
15657945,hla b27 portraying immunodominant viral epitopes,2005 Feb
15657782,variations of cyp3a activity induced by antiretroviral treatment in hiv 1 infected patients,2005 Feb
15657772,progression of varicella zoster virus necrotizing retinopathy in an hiv negative patient with transient immune deviation,2005 Jun
15657676,retroperitoneal perforation of the colon caused by colonic tuberculosis report of a case,2004 Dec
15657414,collaborating with an urban community to develop an hiv and aids prevention program for black youth and families,2005 Mar
15657413,intervention to promote the female condom to sexually transmitted disease clinic patients,2005 Mar
15657412,development and implementation of a medication adherence training instrument for persons living with hiv the mati,2005 Mar
15657411,group intervention to reduce hiv transmission risk behavior among persons living with hiv aids,2005 Mar
15657410,prevention for hiv seropositive persons successive approximation toward a new identity,2005 Mar
15657409,changing hiv and aids related behavior promising approaches at the individual group and community levels,2005 Mar
15657016,trends in substance abuse by teenagers in the czech republic,2005 Jan
15656910,evidence for preferential copackaging of moloney murine leukemia virus genomic rnas transcribed in the same chromosomal site,2005 Jan 18
15656696,pharmacokinetics pharmacodynamics and drug interaction potential of enfuvirtide,2005
15655871,researchers identify better hepatitis c treatment for people with hiv,2004 Nov
15655805,long term survival and concomitant gene expression of ribozyme transduced cd4 t lymphocytes in hiv infected patients,2005 May
15655778,female to male infectivity of hiv 1 among circumcised and uncircumcised kenyan men,2005 Feb 15
15655768,treating opportunistic infections among hiv exposed and infected children recommendations from cdc the national institutes of health and the infectious diseases society of america,2005 Feb 1
15655761,influence of gb virus type c and hiv coinfection on gamma delta t cells,2005 Jan 15
15655752,prevalence of mixed cryoglobulins in relation to cd4 cell count among patients coinfected with hiv and hepatitis c virus,2005 Jan 15
15655751,tolerability of postexposure prophylaxis with the combination of zidovudine lamivudine and lopinavir ritonavir for hiv infection,2005 Jan 15
15655750,drug resistant hiv infection among drug naive patients in israel,2005 Jan 15
15655053,rate of treatment of chronic hepatitis c in patients co infected with hiv in an urban medical centre,2005 Jan
15655014,evaluation of syphilis in patients with hiv infection in nigeria,2005 Jan
15654803,gastrointestinal histoplasmosis,2005 Jan
15654474,serological epidemiological and molecular aspects of hepatitis c virus infection in a population from londrina pr brazil 2001 2002,2004 Nov-Dec
15654405,respiratory syncytial virus infection denominator based studies in indonesia mozambique nigeria and south africa,2004 Dec
15654135,primary prevention why focus on children young adolescents,2004 Dec
15653989,cytomegalovirus infection in critically ill patients associated factors and consequences,2005 Jan
15653780,sexually transmitted infections and increased risk of co infection with human immunodeficiency virus,2004 Dec
15653418,longitudinal study in hiv hcv coinfected haart naive patients and role of hcv genotype,2005 Feb
15653156,gentamicin loaded discs and microspheres and their modifications characterization and in vitro release,2005 Feb 2
15653126,disease profile of poverty morbidity and mortality in northern uganda in the context of war population displacement and hiv aids,2005 Mar
15652970,inhibition of sars cov replication by sirna,2005 Jan
15652967,combination of inhibitors of lymphocyte activation hydroxyurea trimidox and didox and reverse transcriptase didanosine suppresses development of murine retrovirus induced lymphoproliferative disease,2005 Jan
15652951,hiv based vectors and angiogenesis following rabbit hindlimb ischemia,2005 Jan
15652864,valganciclovir therapy for immune recovery uveitis complicated by macular edema,2005 Jan
15652719,application of case crossover and case time control study designs in analyses of time varying predictors of t cell homeostasis failure,2005 Feb
15652692,aids and shared sovereignty in tanzania from 1987 to 2000 a case study,2005 Apr
15652682,exploring the social and cultural context of sexual health for young people in mongolia implications for health promotion,2005 Apr
15652606,effect of plasmodium falciparum malaria on concentration of hiv 1 rna in the blood of adults in rural malawi a prospective cohort study,2005 Jan 15-21
15652262,bold attitude makes male urban feral domestic cats more vulnerable to feline immunodeficiency virus,2005 Feb
15652101,partner notification,2004 Jun
15652096,bacterial vaginosis,2004 Jun
15652046,pneumocystis carinii pneumonia treatment in people infected with hiv,2004 Jun
15652045,hiv mother to child transmission,2004 Jun
15652044,hiv infection,2004 Jun
15651994,explaining inconsistencies between data on condom use and condom sales,2005 Jan 15
15651764,clinically validated genotype analysis,2004 Dec
15651762,use of saquinavir ritonavir 1000 100 mg twice daily in patients with tuberculosis receiving rifampin,2004 Dec
15651761,partial splenic embolization for the treatment of hypersplenism in cirrhotic hiv hcv patients prior to pegylated interferon and ribavirin,2004 Dec
15651758,interaction of nucleoside inhibitors of hiv 1 reverse transcriptase with the concentrative nucleoside transporter 1 slc28a1,2004 Dec
15651756,health related quality of life in hiv patients switching to twice daily indinavir ritonavir regimen or continuing with three times daily indinavir based therapy,2004 Dec
15651755,mitochondrial effects of a 24 week course of pegylated interferon plus ribavirin in asymptomatic hcv hiv co infected patients on long term treatment with didanosine stavudine or both,2004 Dec
15651750,antiretroviral drugs with adverse effects on adipocyte lipid metabolism and survival alter the expression and secretion of proinflammatory cytokines and adiponectin in vitro,2004 Dec
15651749,depressive symptoms after initiation of interferon therapy in human immunodeficiency virus infected patients with chronic hepatitis c,2004 Dec
15651746,lipodystrophy in patients with hiv 1 infection effect of stopping protease inhibitors on tnf alpha and tnf receptor levels and on metabolic parameters,2004 Dec
15651744,complications associated with nrti therapy update on clinical features and possible pathogenic mechanisms,2004 Dec
15651664,the anti hiv activity of glycyrrhizic acid penta o nicotinate,2004
15651660,functional polymorphism of p53 and ccr5 genes in the long lived of the siberian region,2004
15651458,south africa missive,2004 Winter
15651449,hiv basics,2004 Winter
15651437,hiv and midwifery,2004 Winter
15651322,application of multislice ct for the diagnosis of cerebro vascular disease,2004 Nov
15651312,the neurology of hiv infection clinical features of hiv encephalopathy and future problems in the haart era,2004 Nov
15651115,adap report alabama has longest wait list for aids drugs,2004 Dec 31
15651108,consumers businesses should get involved in aids fight,2004 Dec 31
15651104,global hiv aids funding group issues guide,2004 Dec 31
15651103,study identifies traits of effective needle exchange programs,2004 Dec 31
15650834,prevalence of fat redistribution and metabolic disorders in human immunodeficiency virus infected children,2005 May
15650789,cloning and characterization of a full length hiv 1 genome of a prevalent subtype b thai strain in henan province,2004 Dec
15650776,prevalence of drug resistance mutations among antiretroviral drug naive hiv 1 infected patients in china,2004 Dec
15650775,treatment of aids patients with chinese medicinal herbs qudu zengning capsule,2004 Dec
15650754,atr and gadd45alpha mediate hiv 1 vpr induced apoptosis,2005 Apr
15650481,defining minimum standards of practice for incorporating african traditional medicine into hiv aids prevention care and support a regional initiative in eastern and southern africa,2004 Oct
15650430,molecular epidemiology of hiv type 1 among vietnamese australian injecting drug users in melbourne australia,2004 Dec
15650427,link between sivsm in sooty mangabeys sm in wild living monkeys in sierra leone and sivsm in an american based sm colony,2004 Dec
15650422,use of a replication defective vector to track cells initially infected by siv in vivo infected mononuclear cells rapidly appear in the draining lymph node after intradermal inoculation of rhesus monkeys,2004 Dec
15650419,influence of prior structured treatment interruptions on the length of time without antiretroviral treatment in chronically hiv infected subjects,2004 Dec
15650365,graves disease after interleukin 2 therapy in a patient with human immunodeficiency virus infection,2004 Dec
15650347,recruitment of minority women and their main sexual partners in an hiv sti prevention trial,2004 Dec
15650218,anti cxcr4 monoclonal antibodies recognizing overlapping epitopes differ significantly in their ability to inhibit entry of human immunodeficiency virus type 1,2005 Feb
15650202,genetic composition of human immunodeficiency virus type 1 in cerebrospinal fluid and blood without treatment and during failing antiretroviral therapy,2005 Feb
15650201,human immunodeficiency virus type 1 vectors with alphavirus envelope glycoproteins produced from stable packaging cells,2005 Feb
15650190,computational design of antiviral rna interference strategies that resist human immunodeficiency virus escape,2005 Feb
15650179,elimination of retroviral infectivity by n ethylmaleimide with preservation of functional envelope glycoproteins,2005 Feb
15650165,ataxia telangiectasia mutated and rad3 related protein is dispensable for retroviral integration,2005 Feb
15650075,species differences in the disposition of the ccr5 antagonist uk 427 857 a new potential treatment for hiv,2005 Apr
15650001,candida krusei fungaemia antifungal susceptibility and clinical presentation of an uncommon entity during 15 years in a single general hospital,2005 Feb
15649998,visceral leishmaniasis in pregnancy a case series and a systematic review of the literature,2005 Feb
15649965,child mortality in relation to hiv infection nutritional status and socio economic background,2005 Feb
15649963,commentary targeting hiv interventions to the most at risk hindsight is 20 20,2005 Feb
15649858,german austrian recommendations for the antiretroviral therapy of hiv infection status may 2004,2004 Nov 29
15649820,betulinic acid derivatives as hiv 1 antivirals,2005 Jan
15649571,sense of coherence and power among people with blindness caused by diabetes,2005 Feb
15649305,absence of favourable changes in circulating levels of interleukin 16 or beta chemokine concentration following structured intermittent interruption treatment of chronic human immunodeficiency virus infection,2005 Jan
15649115,analysis of initial antiretroviral therapy in hiv infected patients,2004
15649114,influence of antiretroviral therapy characteristics on pediatric patient adherence,2004
15649112,evaluation of a pharmaceutical care program to improve adherence to antiretroviral therapy,2004
15648244,adsorption of a novel recombinant glycoprotein from hiv env gp120dv2 sf162 to anionic plg microparticles retains the structural integrity of the protein whereas encapsulation in plg microparticles does not,2004 Dec
15648070,heterogeneous nature of hiv 1 recombinants spreading in spain,2005 Mar
15648062,polymorphism and drug selected mutations in the reverse transcriptase gene of hiv 2 from patients living in southeastern france,2005 Mar
15647722,health disparities experienced by black or african americans united states,2005 Jan 14
15647702,sexual transmission of hepatitis b,2005 Feb
15647696,interventions for managing antiretroviral therapy associated lipoatrophy,2005 Feb
15647695,use of recombinant human growth hormone in hiv associated lipodystrophy,2005 Feb
15647294,selecton a server for detecting evolutionary forces at a single amino acid site,2005 May 1
15647105,substituting abacavir for hyperlipidemia associated protease inhibitors in haart regimens improves fasting lipid profiles maintains virologic suppression and simplifies treatment,2005 Jan 12
15646563,treatment of pressure sores rarely based on guidelines,2004 Dec
15646321,global situation of the hiv aids epidemic end 2004,2004 Dec 10
15646075,solving the puzzle of current haart what key strategic trials are needed,2004 Apr
15646074,p glycoprotein expression affects the intracellular concentration and antiviral activity of the protease inhibitor saquinavir in a t cell line,2004 Apr
15646073,in vivo dynamics of the 103n mutation following the withdrawal of non nucleoside reverse transcriptase inhibitors in hiv infected patients preliminary results,2004 Apr
15646069,new prospective against hiv infection induction of murin ccr5 downregulating antibodies,2004 Apr
15646068,changes in the su can modulate the susceptibility of feline immunodeficiency virus to tm derived entry inhibitors,2004 Apr
15646067,viral phenotype and fitness,2004 Apr
15646065,resistance and replicative capacity of hiv 1 strains selected in vivo by long term enfuvirtide treatment,2004 Apr
15646061,chemokine receptors as new molecular targets for antiviral therapy,2004 Apr
15646060,introduction of the fusion inhibitors in the haart regimens,2004 Apr
15646059,sulfated k5 escherichia coli polysaccharide derivatives inhibit human immunodeficiency type 1 hiv 1 infection candidate microbicides to prevent sexual hiv transmission,2004 Apr
15645972,multiple recurrences of tuberculosis in an hiv infected individual,2004 Jun
15645581,early treatment for hiv act expanding care through medicaid,2004 Jun
15645579,early treatment for hiv act,2003 Mar
15645548,b cell epitope booster for hiv vaccine hope,2005 Jan
15645399,endoscopy in inflammatory bowel disease indications surveillance and use in clinical practice,2005 Jan
15645286,neonate with macrosomia cardiomyopathy and hepatomegaly born to an hiv infected mother,2005 Mar
15645019,new drugs and new targets,2004 Nov
15645007,hiv vaccine candidates,2004 Nov
15645003,atazanavir a novel once daily protease inhibitor,2004 Nov
15644766,elective spinal surgery in asymptomatic hiv seropositive persons perioperative complications and outcomes,2005 Jan 15
15644307,standardized detection of sv40 by real time quantitative polymerase chain reaction,2005 Jan
15644217,functional solubilization of aggregation prone hiv envelope proteins by covalent fusion with chaperone modules,2005 Feb 4
15644124,antigen specific beta chemokine production and cd8 t cell noncytotoxic antiviral activity in hiv 2 infected individuals,2005 Jan
15643804,rebuilding the ship as we sail knowledge management in antiretroviral treatment scale up,2004 Oct
15643698,treatment of chlamydia trachomatis in north thames region 2003,2004 Dec
15643642,development and validation of a liquid chromatographic tandem mass spectrometric assay for the quantitation of nucleoside hiv reverse transcriptase inhibitors in biological matrices,2005 Jan
15643584,soft tissue augmentation using sculptra,2004 May
15643374,tobacco industry sponsorship of community based public health initiatives why aids and domestic violence organizations accept or refuse funds,2004 Nov-Dec
15643013,effects of lymphocyte isolation and timing of processing on detection of cd127 expression on t cells in human immunodeficiency virus infected patients,2005 Jan
15643012,comparison of a new affordable flow cytometric method and the manual magnetic bead technique for cd4 t lymphocyte counting in a northern nigerian setting,2005 Jan
15642990,pediatric human immunodeficiency virus screening in an african district hospital,2005 Jan
15642973,treatment of visceral leishmaniasis in 2004,2004 Dec
15642972,short report evaluation of hepatic fibrosis in persons co infected with schistosoma mansoni and human immunodeficiency virus 1,2004 Dec
15642754,hiv aids prevention among the male population results of a peer education program for taxicab and tricycle drivers in the philippines,2005 Feb
15642347,efavirenz enhances the proteolytic processing of an hiv 1 pol polyprotein precursor and reverse transcriptase homodimer formation,2005 Jan 17
15642258,structure and function of the outer coat protein vp9 of banna virus,2005 Jan
15642181,recent translational research computational studies of breast cancer,2005
15642118,hiv malaria and beyond reducing the disease burden of female adolescents,2005 Jan 10
15641665,time out the surgical pause that counts,2004 Dec
15641567,epidemiology past present and future,2004
15641333,infection control and dental practice frequently asked questions,2004 Jan
15641328,infection control guidelines the new generation,2004 Jan
15641063,hla b 5703 allele confers susceptibility to the development of spondylarthropathies in zambian human immunodeficiency virus infected patients with slow progression to acquired immunodeficiency syndrome,2005 Jan
15640933,who steps up tb aids collaboration,2004 Nov
15640853,studies on transformation of human esophageal fibroblasts mediated by a retroviral vector containing the e6e7 orfs of human papillomavirus type 16,2004 Sep
15640710,new drugs and treatment for cryptosporidiosis,2004 Dec
15640389,albuterol aids resistance exercise in reducing unloading induced ankle extensor strength losses,2005 May
15639803,involvement of quinolinic acid in aids dementia complex,2005
15639783,neuroprotective strategies for hiv 1 associated dementia,2004
15639653,influenza virus activates human immunodeficiency virus type 1 gene expression in human cd4 expressing t cells through an nf kappab dependent pathway,2005 Feb
15639273,challenges and hope for the diagnosis of tuberculosis in infants and young children,2005 Jan 8-14
15639072,factors associated with reproductive options in hiv infected women,2005 Jan
15639016,prevention of mother to child transmission of hiv a simple and highly efficacious regimen,2005 Jan
15638948,severe falciparum malaria in gabonese children clinical and laboratory features,2005 Jan 9
15638937,strategies to prevent hiv transmission among heterosexual african american men,2005 Jan 7
15638733,phytoecdysteroids from isolation to their effects on humans,2005
15638725,packaging and maturation of the hiv 1 pol proteins,2005 Jan
15638723,pathogenesis of macrophage tropic hiv 1,2005 Jan
15638722,role of vpr in hiv 1 pathogenesis,2005 Jan
15638720,hiv 1 prophylactic vaccine trials in thailand,2005 Jan
15638719,hiv 2 infection and chemokine receptors usage clues to reduced virulence of hiv 2,2005 Jan
15638355,world aids day 1 december 2004 women and girls need equitable access to aids prevention and treatment and protection from violence,2004 Dec 3
15638321,uk hiv aids control inappropriate measures for home and abroad,2004 Sep-Oct
15638199,liver transplantation in a hiv positive patient receiving potent antiretroviral therapy the first case in the netherlands,2004 Dec 11
15638015,investigation of std aids related kabp among the high risk population,2004 Dec
15637942,magnet for vaccines,2004 Dec 27
15637832,mastitis due to mycobacterium fortuitum in an hiv negative patient,2004
15637511,to reproduce or not hiv concordant couples make a critical decision during pregnancy,2005 Jan-Feb
15637109,women who decline antenatal screening for hiv infection in the era of universal testing results of an audit of uptake in three london hospitals,2005 Mar
15637103,concerning refusal of hiv testing by high risk individuals,2005 Mar
15636496,tuberculosis and nutrition disease perceptions and health seeking behavior of household contacts in the peruvian amazon,2004 Dec
15636494,tuberculosis at edendale hospital in pietermaritzburg kwazulu natal south africa,2004 Dec
15636478,two hiv positive men with anorectal lymphogranuloma venereum and hepatitis c emerging sexually transmitted diseases,2004 Dec 18
15636408,hiv knowledge and practices among rural south africans,2004
15636058,hiv infection in patients requiring dialysis in maiduguri nigeria,2004 Nov
15635980,low socioeconomic status and risk for infection with human herpesvirus 8 among hiv 1 negative south african black cancer patients,2004 Dec
15635973,definition and estimation of an actual reproduction number describing past infectious disease transmission application to hiv epidemics among homosexual men in denmark norway and sweden,2004 Dec
15635967,explaining risk factors for drug resistant tuberculosis in england and wales contribution of primary and secondary drug resistance,2004 Dec
15635897,visual art and breast health promotion artists perspectives,2004 Fall
15635778,aids vaccine on test in china,2005 Jan
15635777,antibiotic cuts childhood aids related deaths,2005 Jan
15635751,kiosks deliver treatment information,2004 Nov
15635750,trials begin for pro 140,2004 Nov
15635748,notification of positive hiv test results in haiti can we better intervene at this critical crossroads in the life of hiv infected patients in a resource poor country,2004 Nov
15635725,tuftsin azt conjugate potential macrophage targeting for aids therapy,2005 Jan
15635504,adrenal androgens and the immune system,2004 Nov
15635419,us aids chief altered report on nevirapine safety risks,2005 Jan
15635112,cardiovascular risk and body fat abnormalities in hiv infected adults,2005 Jan 6
15635111,bacteremia among children admitted to a rural hospital in kenya,2005 Jan 6
